# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
Indexes.entries.lookupDuration90PMs,1714403466418000000,1714403526412000000,0.0
Indexes.allKeys.lookupDurationMaxMs,1714403466418000000,1714403526412000000,0.0
IndexesFlusher.totalFlushes,1714403466418000000,1714403526412000000,60
Indexes.entries.lookupDurationAvgMs,1714403466418000000,1714403526412000000,0.0
Indexes.allKeys.lookupDuration90PMs,1714403466418000000,1714403526412000000,0.0
Indexes.entries.lookups,1714403466418000000,1714403526412000000,0.0
Indexes.allKeys.lookups,1714403466418000000,1714403526412000000,0.0
compiler.ArtifactManagerBridge.getArtifacts.ms,1714403466418000000,1714403526412000000,0
compiler.ArtifactManagerBridge.initBridges.ms,1714403466418000000,1714403526412000000,0
compiler.ArtifactManagerBridge.commit.ms,1714403466418000000,1714403526412000000,0
compiler.ArtifactManagerBridge.dropMappings.ms,1714403466418000000,1714403526412000000,0
compiler.ArtifactVirtualFileListener.filePathChanged.ms,1714403466418000000,1714403526412000000,0
compiler.ArtifactManagerBridge.findArtifact.ms,1714403466418000000,1714403526412000000,0
compiler.ArtifactVirtualFileListener.propertyChanged.ms,1714403466418000000,1714403526412000000,0
compiler.ArtifactManagerBridge.addArtifact.ms,1714403466418000000,1714403526412000000,0
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1714403466418000000,1714403526412000000,0
cacheStateStorage.set.counter,1714403466418000000,1714403526412000000,11
cacheStateStorage.set.duration,1714403466418000000,1714403526412000000,0
cacheStateStorage.get.duration,1714403466418000000,1714403526412000000,3
cacheStateStorage.get.counter,1714403466418000000,1714403526412000000,2
parser.JAVA.time.ns,1714403466418000000,1714403526412000000,117902
writeAction.max.wait.ms,1714403466418000000,1714403526412000000,80
writeAction.count,1714403466418000000,1714403526412000000,5
parser.JAVA.size.bytes,1714403466418000000,1714403526412000000,3388
writeAction.wait.ms,1714403466418000000,1714403526412000000,0
writeAction.median.wait.ms,1714403466418000000,1714403526412000000,100
lexer.JAVA.time.ns,1714403466418000000,1714403526412000000,44714
lexer.JAVA.size.bytes,1714403466418000000,1714403526412000000,3388
workspaceModel.moduleManagerBridge.create.module.instance.ms,1714403466418000000,1714403526412000000,0
workspaceModel.moduleBridge.update.option.ms,1714403466418000000,1714403526412000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1714403466418000000,1714403526412000000,0
jps.global.handle.changed.events.ms,1714403466418000000,1714403526412000000,0
workspaceModel.do.save.caches.ms,1714403466418000000,1714403526412000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1714403466418000000,1714403526412000000,0
workspaceModel.global.updates.ms,1714403466418000000,1714403526412000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1714403466418000000,1714403526412000000,0
workspaceModel.moduleBridge.before.changed.ms,1714403466418000000,1714403526412000000,0
jps.artifact.entities.serializer.load.entities.ms,1714403466418000000,1714403526412000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1714403466418000000,1714403526412000000,0
workspaceModel.save.cache.to.file.ms,1714403466418000000,1714403526412000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1714403466418000000,1714403526412000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1714403466418000000,1714403526412000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1714403466418000000,1714403526412000000,0
jps.global.initialize.library.bridges.ms,1714403466418000000,1714403526412000000,0
jps.library.entities.serializer.save.entities.ms,1714403466418000000,1714403526412000000,0
jps.global.initialize.library.bridges.after.loading.ms,1714403466418000000,1714403526412000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1714403466418000000,1714403526412000000,0
jps.global.get.library.ms,1714403466418000000,1714403526412000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1714403466418000000,1714403526412000000,0
jps.facet.change.listener.before.change.events.ms,1714403466418000000,1714403526412000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1714403466418000000,1714403526412000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1714403466418000000,1714403526412000000,0
workspaceModel.load.cache.from.file.ms,1714403466418000000,1714403526412000000,0
jps.global.handle.before.change.events.ms,1714403466418000000,1714403526412000000,0
jps.load.project.to.empty.storage.ms,1714403466418000000,1714403526412000000,0
jps.module.iml.entities.serializer.load.entities.ms,1714403466418000000,1714403526412000000,0
workspaceModel.orphan.listener.update.ms,1714403466418000000,1714403526412000000,0
jps.storage.jps.conf.reader.load.component.ms,1714403466418000000,1714403526412000000,0
jps.facet.change.listener.process.change.events.ms,1714403466418000000,1714403526412000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1714403466418000000,1714403526412000000,0
jps.save.global.entities.ms,1714403466418000000,1714403526412000000,2
workspaceModel.global.updates.count,1714403466418000000,1714403526412000000,0
jps.module.iml.entities.serializer.save.entities.ms,1714403466418000000,1714403526412000000,0
workspaceModel.mutableEntityStorage.entities.ms,1714403466418000000,1714403526412000000,0
jps.app.storage.content.writer.save.component.ms,1714403466418000000,1714403526412000000,0
workspaceModel.sync.entities.ms,1714403466418000000,1714403526412000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1714403466418000000,1714403526412000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1714403466418000000,1714403526412000000,0
workspaceModel.global.apply.state.to.project.ms,1714403466418000000,1714403526412000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1714403466418000000,1714403526412000000,0
jps.save.changed.project.entities.ms,1714403466418000000,1714403526412000000,1
workspaceModel.moduleManagerBridge.get.modules.ms,1714403466418000000,1714403526412000000,0
jps.global.get.libraries.ms,1714403466418000000,1714403526412000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1714403466418000000,1714403526412000000,0
jps.load.initial.state.ms,1714403466418000000,1714403526412000000,0
jps.facet.change.listener.init.bridge.ms,1714403466418000000,1714403526412000000,0
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1714403466418000000,1714403526412000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1714403466418000000,1714403526412000000,0
jps.app.storage.content.reader.load.component.ms,1714403466418000000,1714403526412000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1714403466418000000,1714403526412000000,0
jps.library.entities.serializer.load.entities.ms,1714403466418000000,1714403526412000000,0
jps.reload.project.entities.ms,1714403466418000000,1714403526412000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1714403466418000000,1714403526412000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1714403466418000000,1714403526412000000,0
workspaceModel.load.cache.metadata.from.file.ms,1714403466418000000,1714403526412000000,0
jps.project.serializers.load.ms,1714403466418000000,1714403526412000000,0
jps.global.get.library.by.name.ms,1714403466418000000,1714403526412000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1714403466418000000,1714403526412000000,0
jps.artifact.entities.serializer.save.entities.ms,1714403466418000000,1714403526412000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1714403466418000000,1714403526412000000,0
jps.project.serializers.save.ms,1714403466418000000,1714403526412000000,1
workspaceModel.global.apply.state.to.project.builder.ms,1714403466418000000,1714403526412000000,0
jps.apply.loaded.storage.ms,1714403466418000000,1714403526412000000,0
workspaceModel.mutableEntityStorage.instances.count,1714403466418000000,1714403526412000000,0
workspaceModel.cachedValueWithParameters.clear.ms,1714403466418000000,1714403526412000000,0
workspaceModel.cachedValue.clear.ms,1714403466418000000,1714403526412000000,0
workspaceModel.update.unloaded.entities.ms,1714403466418000000,1714403526412000000,0
workspaceModel.cachedValue.calculated.ms,1714403466418000000,1714403526412000000,0
