# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
compiler.ArtifactManagerBridge.commit.ms,1714412321387000000,1714412369456000000,0
compiler.ArtifactManagerBridge.findArtifact.ms,1714412321387000000,1714412369456000000,0
compiler.ArtifactManagerBridge.dropMappings.ms,1714412321387000000,1714412369456000000,0
cacheStateStorage.get.duration,1714412321387000000,1714412369456000000,698
cacheStateStorage.set.duration,1714412321387000000,1714412369456000000,16
cacheStateStorage.get.counter,1714412321387000000,1714412369456000000,70
cacheStateStorage.set.counter,1714412321387000000,1714412369456000000,15
workspaceModel.moduleManagerBridge.newModule.ms,1714412321387000000,1714412369456000000,0
workspaceModel.mutableEntityStorage.instances.count,1714412321387000000,1714412369456000000,63
workspaceModel.load.cache.metadata.from.file.ms,1714412321387000000,1714412369456000000,26
workspaceModel.global.updates.ms,1714412321387000000,1714412369456000000,9
jps.app.storage.content.reader.load.component.ms,1714412321387000000,1714412369456000000,2
jps.global.initialize.library.bridges.ms,1714412321387000000,1714412369456000000,1
jps.project.serializers.save.ms,1714412321387000000,1714412369456000000,1
jps.load.project.to.empty.storage.ms,1714412321387000000,1714412369456000000,133
jps.save.global.entities.ms,1714412321387000000,1714412369456000000,34
jps.load.initial.state.ms,1714412321387000000,1714412369456000000,32
workspaceModel.mutableEntityStorage.resolve.ms,1714412321387000000,1714412369456000000,5
jps.app.storage.content.writer.save.component.ms,1714412321387000000,1714412369456000000,9
workspaceModel.delayed.project.synchronizer.sync.ms,1714412321387000000,1714412369456000000,303
jps.save.changed.project.entities.ms,1714412321387000000,1714412369456000000,1
jps.global.handle.before.change.events.ms,1714412321387000000,1714412369456000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1714412321387000000,1714412369456000000,3
workspaceModel.moduleBridge.facet.initialization.ms,1714412321387000000,1714412369456000000,0
workspaceModel.orphan.listener.update.ms,1714412321387000000,1714412369456000000,4
workspaceModel.moduleBridgeLoader.loading.modules.ms,1714412321387000000,1714412369456000000,456
jps.artifact.entities.serializer.load.entities.ms,1714412321387000000,1714412369456000000,7
jps.global.get.library.ms,1714412321387000000,1714412369456000000,0
jps.module.iml.entities.serializer.save.entities.ms,1714412321387000000,1714412369456000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1714412321387000000,1714412369456000000,0
jps.library.entities.serializer.load.entities.ms,1714412321387000000,1714412369456000000,29
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1714412321387000000,1714412369456000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1714412321387000000,1714412369456000000,6
workspaceModel.do.save.caches.ms,1714412321387000000,1714412369456000000,383
workspaceModel.sync.entities.ms,1714412321387000000,1714412369456000000,0
jps.project.serializers.load.ms,1714412321387000000,1714412369456000000,121
workspaceModel.mutableEntityStorage.has.same.entities.ms,1714412321387000000,1714412369456000000,0
workspaceModel.global.updates.count,1714412321387000000,1714412369456000000,1
jps.storage.jps.conf.reader.load.component.ms,1714412321387000000,1714412369456000000,47
workspaceModel.mutableEntityStorage.referrers.ms,1714412321387000000,1714412369456000000,0
jps.facet.change.listener.process.change.events.ms,1714412321387000000,1714412369456000000,1
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1714412321387000000,1714412369456000000,2
workspaceModel.mutableEntityStorage.entities.by.source.ms,1714412321387000000,1714412369456000000,2
jps.facet.change.listener.init.bridge.ms,1714412321387000000,1714412369456000000,0
jps.global.get.libraries.ms,1714412321387000000,1714412369456000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1714412321387000000,1714412369456000000,2
jps.reload.project.entities.ms,1714412321387000000,1714412369456000000,0
workspaceModel.moduleBridge.update.option.ms,1714412321387000000,1714412369456000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1714412321387000000,1714412369456000000,1
workspaceModel.mutableEntityStorage.replace.by.source.ms,1714412321387000000,1714412369456000000,33
workspaceModel.global.apply.state.to.project.ms,1714412321387000000,1714412369456000000,21
jps.global.handle.changed.events.ms,1714412321387000000,1714412369456000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1714412321387000000,1714412369456000000,125
workspaceModel.mutableEntityStorage.remove.entity.ms,1714412321387000000,1714412369456000000,0
jps.global.initialize.library.bridges.after.loading.ms,1714412321387000000,1714412369456000000,1
workspaceModel.save.cache.to.file.ms,1714412321387000000,1714412369456000000,358
workspaceModel.global.apply.state.to.project.builder.ms,1714412321387000000,1714412369456000000,7
workspaceModel.moduleManagerBridge.build.module.graph.ms,1714412321387000000,1714412369456000000,3
workspaceModel.moduleBridge.before.changed.ms,1714412321387000000,1714412369456000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1714412321387000000,1714412369456000000,96
workspaceModel.mutableEntityStorage.entities.ms,1714412321387000000,1714412369456000000,0
jps.artifact.entities.serializer.save.entities.ms,1714412321387000000,1714412369456000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1714412321387000000,1714412369456000000,0
jps.global.get.library.by.name.ms,1714412321387000000,1714412369456000000,0
jps.library.entities.serializer.save.entities.ms,1714412321387000000,1714412369456000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1714412321387000000,1714412369456000000,17
workspaceModel.moduleManagerBridge.load.module.ms,1714412321387000000,1714412369456000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1714412321387000000,1714412369456000000,1
jps.module.iml.entities.serializer.load.entities.ms,1714412321387000000,1714412369456000000,330
workspaceModel.load.cache.from.file.ms,1714412321387000000,1714412369456000000,327
jps.apply.loaded.storage.ms,1714412321387000000,1714412369456000000,166
jps.facet.change.listener.before.change.events.ms,1714412321387000000,1714412369456000000,0
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1714412321387000000,1714412369456000000,38
JVM.threadCount,1714412321387000000,1714412369456000000,185
JVM.usedNativeBytes,1714412321387000000,1714412369456000000,577484488
JVM.usedHeapBytes,1714412321387000000,1714412369456000000,721412640
OS.loadAverage,1714412321387000000,1714412369456000000,2.6015625
JVM.maxHeapBytes,1714412321387000000,1714412369456000000,2147483648
JVM.totalBytesAllocated,1714412321387000000,1714412369456000000,4067212224
JVM.newThreadsCount,1714412321387000000,1714412369456000000,304
JVM.GC.collections,1714412321387000000,1714412369456000000,30
JVM.totalCpuTimeMs,1714412321387000000,1714412369456000000,120780
JVM.GC.collectionTimesMs,1714412321387000000,1714412369456000000,352
JVM.totalDirectByteBuffersBytes,1714412321387000000,1714412369456000000,44934905
JVM.maxThreadCount,1714412321387000000,1714412369456000000,239
parser.XML.size.bytes,1714412321387000000,1714412369456000000,1037
lexer.IgnoreLang.time.ns,1714412321387000000,1714412369456000000,2388499
parser.TOML.time.ns,1714412321387000000,1714412369456000000,28674042
lexer.TOML.size.bytes,1714412321387000000,1714412369456000000,1696
lexer.JAVA.size.bytes,1714412321387000000,1714412369456000000,119908
lexer.TOML.time.ns,1714412321387000000,1714412369456000000,633596
lexer.XML.size.bytes,1714412321387000000,1714412369456000000,1037
lexer.JAVA.time.ns,1714412321387000000,1714412369456000000,5875794
writeAction.wait.ms,1714412321387000000,1714412369456000000,322
parser.IgnoreLang.time.ns,1714412321387000000,1714412369456000000,2498065
parser.textmate.time.ns,1714412321387000000,1714412369456000000,386460
parser.XML.time.ns,1714412321387000000,1714412369456000000,19577819
lexer.XML.time.ns,1714412321387000000,1714412369456000000,687137
writeAction.count,1714412321387000000,1714412369456000000,36
parser.textmate.size.bytes,1714412321387000000,1714412369456000000,40
parser.TOML.size.bytes,1714412321387000000,1714412369456000000,1696
lexer.textmate.size.bytes,1714412321387000000,1714412369456000000,40
parser.JAVA.size.bytes,1714412321387000000,1714412369456000000,119908
writeAction.max.wait.ms,1714412321387000000,1714412369456000000,169
parser.IgnoreLang.size.bytes,1714412321387000000,1714412369456000000,225
parser.JAVA.time.ns,1714412321387000000,1714412369456000000,49669108
writeAction.median.wait.ms,1714412321387000000,1714412369456000000,100
lexer.IgnoreLang.size.bytes,1714412321387000000,1714412369456000000,225
lexer.textmate.time.ns,1714412321387000000,1714412369456000000,18365
Indexes.entries.lookupDurationAvgMs,1714412321387000000,1714412369456000000,0.0
Indexes.stubs.lookupDuration90PMs,1714412321387000000,1714412369456000000,0.0
Indexes.entries.lookups,1714412321387000000,1714412369456000000,0.0
Indexes.allKeys.lookupDurationMaxMs,1714412321387000000,1714412369456000000,0.0
Indexes.entries.lookupDurationMaxMs,1714412321387000000,1714412369456000000,0.0
Indexes.allKeys.lookups,1714412321387000000,1714412369456000000,0.0
Indexes.stubs.lookupDurationMaxMs,1714412321387000000,1714412369456000000,0.0
Indexes.allKeys.lookupDuration90PMs,1714412321387000000,1714412369456000000,0.0
Indexes.stubs.lookupDurationAvgMs,1714412321387000000,1714412369456000000,0.0
Indexes.stubs.lookups,1714412321387000000,1714412369456000000,0.0
Indexes.entries.lookupDuration90PMs,1714412321387000000,1714412369456000000,0.0
Indexes.allKeys.lookupDurationAvgMs,1714412321387000000,1714412369456000000,0.0
workspaceModel.initializing.ms,1714412321387000000,1714412369456000000,2
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1714412321387000000,1714412369456000000,173
workspaceModel.workspaceFileIndexData.processFileSets.ms,1714412321387000000,1714412369456000000,0
workspaceModel.replace.project.model.ms,1714412321387000000,1714412369456000000,6
workspaceModel.workspaceFileIndexData.markDirty.ms,1714412321387000000,1714412369456000000,0
workspaceModel.cachedValue.calculated.ms,1714412321387000000,1714412369456000000,17
workspaceModel.loading.total.ms,1714412321387000000,1714412369456000000,335
workspaceModel.to.snapshot.ms,1714412321387000000,1714412369456000000,0
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1714412321387000000,1714412369456000000,0
workspaceModel.collect.changes.ms,1714412321387000000,1714412369456000000,0
workspaceModel.updates.count,1714412321387000000,1714412369456000000,9
workspaceModel.workspaceFileIndexData.init.ms,1714412321387000000,1714412369456000000,90
workspaceModel.cachedValue.from.cache.ms,1714412321387000000,1714412369456000000,3
workspaceModel.update.unloaded.entities.ms,1714412321387000000,1714412369456000000,0
workspaceModel.workspaceFileIndexData.instances.count,1714412321387000000,1714412369456000000,1
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1714412321387000000,1714412369456000000,2
workspaceModel.cachedValueWithParameters.calculated.ms,1714412321387000000,1714412369456000000,0
workspaceModel.check.recursive.update.ms,1714412321387000000,1714412369456000000,1
workspaceModel.loading.from.cache.ms,1714412321387000000,1714412369456000000,323
workspaceModel.cachedValueWithParameters.from.cache.ms,1714412321387000000,1714412369456000000,0
workspaceModel.init.bridges.ms,1714412321387000000,1714412369456000000,2
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1714412321387000000,1714412369456000000,89
workspaceModel.workspaceFileIndexData.getPackageName.ms,1714412321387000000,1714412369456000000,25
workspaceModel.cachedValueWithParameters.total.get.ms,1714412321387000000,1714412369456000000,0
workspaceModel.cachedValue.total.get.ms,1714412321387000000,1714412369456000000,20
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1714412321387000000,1714412369456000000,2065
workspaceModel.cachedValue.clear.ms,1714412321387000000,1714412369456000000,0
workspaceModel.updates.precise.ms,1714412321387000000,1714412369456000000,14
workspaceModel.entityStorageSnapshotImpl.instances.count,1714412321387000000,1714412369456000000,31
workspaceModel.pre.handlers.ms,1714412321387000000,1714412369456000000,1
workspaceModel.updates.ms,1714412321387000000,1714412369456000000,58
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1714412321387000000,1714412369456000000,0
workspaceModel.cachedValueWithParameters.clear.ms,1714412321387000000,1714412369456000000,0
workspaceModel.full.replace.project.model.ms,1714412321387000000,1714412369456000000,4
VFS.invertedFileNameIndex.requests,1714412321387000000,1714412369456000000,7
VFS.fileByIdCache.hits,1714412321387000000,1714412369456000000,3
VFS.fileByIdCache.misses,1714412321387000000,1714412369456000000,29412
VFS.fileChildByName,1714412321387000000,1714412369456000000,132441
