# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
workspaceModel.mutableEntityStorage.collect.changes.ms,1714411957375000000,1714412017397000000,0
workspaceModel.orphan.listener.update.ms,1714411957375000000,1714412017397000000,5
workspaceModel.mutableEntityStorage.modify.entity.ms,1714411957375000000,1714412017397000000,8
jps.facet.change.listener.process.change.events.ms,1714411957375000000,1714412017397000000,1
workspaceModel.moduleBridge.facet.initialization.ms,1714411957375000000,1714412017397000000,1
workspaceModel.save.cache.to.file.ms,1714411957375000000,1714412017397000000,193
workspaceModel.load.cache.metadata.from.file.ms,1714411957375000000,1714412017397000000,23
workspaceModel.mutableEntityStorage.replace.by.source.ms,1714411957375000000,1714412017397000000,32
workspaceModel.global.updates.ms,1714411957375000000,1714412017397000000,6
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1714411957375000000,1714412017397000000,30
jps.global.initialize.library.bridges.after.loading.ms,1714411957375000000,1714412017397000000,1
jps.library.entities.serializer.load.entities.ms,1714411957375000000,1714412017397000000,40
workspaceModel.sync.entities.ms,1714411957375000000,1714412017397000000,0
workspaceModel.do.save.caches.ms,1714411957375000000,1714412017397000000,207
workspaceModel.moduleManagerBridge.newModule.ms,1714411957375000000,1714412017397000000,0
jps.module.iml.entities.serializer.save.entities.ms,1714411957375000000,1714412017397000000,0
jps.global.get.library.ms,1714411957375000000,1714412017397000000,0
jps.storage.jps.conf.reader.load.component.ms,1714411957375000000,1714412017397000000,48
jps.reload.project.entities.ms,1714411957375000000,1714412017397000000,0
VFS.fileChildByName,1714411957375000000,1714412017397000000,88348
FileNameCache.totalMisses,1714411957375000000,1714412017397000000,0
FileNameCache.queries,1714411957375000000,1714412017397000000,0
VFS.invertedFileNameIndex.requests,1714411957375000000,1714412017397000000,3
VFS.fileByIdCache.misses,1714411957375000000,1714412017397000000,26560
VFS.fileByIdCache.hits,1714411957375000000,1714412017397000000,6
FilePageCache.uncachedFileAccess,1714411957375000000,1714412017397000000,116
FilePageCache.pageLoadsAboveSizeThreshold,1714411957375000000,1714412017397000000,0
FilePageCache.capacityInBytes,1714411957375000000,1714412017397000000,503316478
DirectByteBufferAllocator.hits,1714411957375000000,1714412017397000000,3
FilePageCacheLockFree.totalPagesReclaimed,1714411957375000000,1714412017397000000,0
FilePageCacheLockFree.housekeeperTimeSpentMs,1714411957375000000,1714412017397000000,0
FileChannelInterruptsRetryer.totalRetriedAttempts,1714411957375000000,1714412017397000000,0
FilePageCache.maxRegisteredFiles,1714411957375000000,1714412017397000000,457
FilePageCacheLockFree.totalPagesWritten,1714411957375000000,1714412017397000000,0
FilePageCacheLockFree.totalPagesRequestsMs,1714411957375000000,1714412017397000000,0
FilePageCacheLockFree.totalPagesHandedOver,1714411957375000000,1714412017397000000,0
FilePageCacheLockFree.totalNativeBytesReclaimed,1714411957375000000,1714412017397000000,0
MappedFileStorage.totalBytesMapped,1714411957375000000,1714412017397000000,194248704
FilePageCacheLockFree.totalPagesRequested,1714411957375000000,1714412017397000000,0
DirectByteBufferAllocator.reclaimed,1714411957375000000,1714412017397000000,3
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1714411957375000000,1714412017397000000,15823133
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1714411957375000000,1714412017397000000,251682816
StreamlinedBlobStorage.recordsAllocated,1714411957375000000,1714412017397000000,223774
MappedFileStorage.totalTimeSpentOnMappingUs,1714411957375000000,1714412017397000000,6714
StorageLockContext.competingThreads.90P,1714411957375000000,1714412017397000000,0
FilePageCache.disposedBuffers,1714411957375000000,1714412017397000000,3
FilePageCacheLockFree.totalNativeBytesAllocated,1714411957375000000,1714412017397000000,0
FilePageCacheLockFree.totalPagesReadMs,1714411957375000000,1714412017397000000,0
DirectByteBufferAllocator.misses,1714411957375000000,1714412017397000000,243
FilePageCacheLockFree.totalPagesAllocated,1714411957375000000,1714412017397000000,0
FilePageCacheLockFree.housekeeperTurnsSkipped,1714411957375000000,1714412017397000000,0
StreamlinedBlobStorage.recordsDeleted,1714411957375000000,1714412017397000000,243
FilePageCacheLockFree.totalPagesWriteMs,1714411957375000000,1714412017397000000,0
FilePageCache.pageLoads,1714411957375000000,1714412017397000000,246
MappedFileStorage.storages,1714411957375000000,1714412017397000000,13
FilePageCacheLockFree.housekeeperTurnsDone,1714411957375000000,1714412017397000000,0
FilePageCache.totalPageLoadsUs,1714411957375000000,1714412017397000000,246583
MappedFileStorage.totalPagesMapped,1714411957375000000,1714412017397000000,14
FilePageCacheLockFree.totalBytesWritten,1714411957375000000,1714412017397000000,0
FilePageCacheLockFree.totalHeapBytesAllocated,1714411957375000000,1714412017397000000,0
FilePageCacheLockFree.totalPageAllocationsWaited,1714411957375000000,1714412017397000000,0
FilePageCache.pageFastCacheHits,1714411957375000000,1714412017397000000,13913
DirectByteBufferAllocator.disposed,1714411957375000000,1714412017397000000,0
StreamlinedBlobStorage.recordsRelocated,1714411957375000000,1714412017397000000,0
FilePageCacheLockFree.totalHeapBytesReclaimed,1714411957375000000,1714412017397000000,0
FilePageCache.totalPageDisposalsUs,1714411957375000000,1714412017397000000,1420
FilePageCacheLockFree.totalClosedStoragesReclaimed,1714411957375000000,1714412017397000000,0
StorageLockContext.competingThreads.max,1714411957375000000,1714412017397000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1714411957375000000,1714412017397000000,0
FilePageCache.pageHits,1714411957375000000,1714412017397000000,14
StorageLockContext.competingThreads.avg,1714411957375000000,1714412017397000000,0.0
FilePageCache.maxCacheSizeInBytes,1714411957375000000,1714412017397000000,251682816
FilePageCacheLockFree.nativeBytesInUse,1714411957375000000,1714412017397000000,0
FilePageCacheLockFree.totalBytesRead,1714411957375000000,1714412017397000000,0
FilePageCacheLockFree.totalBytesRequested,1714411957375000000,1714412017397000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1714411957375000000,1714412017397000000,2885557
FilePageCacheLockFree.heapBytesInUse,1714411957375000000,1714412017397000000,0
AWTEventQueue.eventsDispatched,1714411957375000000,1714412017397000000,0
FlushQueue.waitingTimeMaxNs,1714411957375000000,1714412017397000000,0
NonBlockingReadAction.failedExecutionTimeUs,1714411957375000000,1714412017397000000,2143828
FlushQueue.queueSizeMax,1714411957375000000,1714412017397000000,0
FlushQueue.queueSizeAvg,1714411957375000000,1714412017397000000,0.0
FlushQueue.executionTimeAvgNs,1714411957375000000,1714412017397000000,0.0
ReadAction.executionsCount,1714411957375000000,1714412017397000000,579071
NonBlockingReadAction.finalizedExecutionTimeUs,1714411957375000000,1714412017397000000,8425657
NonBlockingReadAction.failedExecutionsCount,1714411957375000000,1714412017397000000,3
WriteAction.executionsCount,1714411957375000000,1714412017397000000,39
AWTEventQueue.dispatchTimeTotalNS,1714411957375000000,1714412017397000000,14076814775
FlushQueue.executionTimeMaxNs,1714411957375000000,1714412017397000000,0
NonBlockingReadAction.finalizedExecutionsCount,1714411957375000000,1714412017397000000,1034
AWTEventQueue.dispatchTimeMaxNs,1714411957375000000,1714412017397000000,0
AWTEventQueue.dispatchTimeAvgNs,1714411957375000000,1714412017397000000,0.0
FlushQueue.tasksExecuted,1714411957375000000,1714412017397000000,0
FlushQueue.queueSize90P,1714411957375000000,1714412017397000000,0
FlushQueue.executionTime90PNs,1714411957375000000,1714412017397000000,0
FlushQueue.waitingTime90PNs,1714411957375000000,1714412017397000000,0
FlushQueue.waitingTimeAvgNs,1714411957375000000,1714412017397000000,0.0
AWTEventQueue.dispatchTime90PNs,1714411957375000000,1714412017397000000,0
lexer.XML.time.ns,1714411957375000000,1714412017397000000,675816
parser.XML.size.bytes,1714411957375000000,1714412017397000000,1037
lexer.XML.size.bytes,1714411957375000000,1714412017397000000,1037
writeAction.max.wait.ms,1714411957375000000,1714412017397000000,68
parser.JAVA.size.bytes,1714411957375000000,1714412017397000000,69836
writeAction.wait.ms,1714411957375000000,1714412017397000000,151
lexer.JAVA.size.bytes,1714411957375000000,1714412017397000000,69836
lexer.TOML.time.ns,1714411957375000000,1714412017397000000,4876537
parser.TOML.size.bytes,1714411957375000000,1714412017397000000,1696
lexer.JAVA.time.ns,1714411957375000000,1714412017397000000,5093489
parser.TOML.time.ns,1714411957375000000,1714412017397000000,36992717
lexer.TOML.size.bytes,1714411957375000000,1714412017397000000,1696
writeAction.median.wait.ms,1714411957375000000,1714412017397000000,100
parser.XML.time.ns,1714411957375000000,1714412017397000000,10883779
parser.JAVA.time.ns,1714411957375000000,1714412017397000000,46172602
writeAction.count,1714411957375000000,1714412017397000000,39
Indexes.entries.lookupDuration90PMs,1714411957375000000,1714412017397000000,0.0
Indexes.stubs.lookupDurationAvgMs,1714411957375000000,1714412017397000000,0.0
IndexesFlusher.totalContentionQuotaSpent,1714411957375000000,1714412017397000000,0
Indexes.stubs.lookupDurationMaxMs,1714411957375000000,1714412017397000000,0.0
Indexes.entries.lookupDurationAvgMs,1714411957375000000,1714412017397000000,0.0
Indexes.allKeys.lookups,1714411957375000000,1714412017397000000,0.0
Indexes.allKeys.lookupDurationAvgMs,1714411957375000000,1714412017397000000,0.0
Indexes.entries.lookups,1714411957375000000,1714412017397000000,0.0
Indexes.stubs.lookups,1714411957375000000,1714412017397000000,0.0
Indexes.allKeys.lookupDuration90PMs,1714411957375000000,1714412017397000000,0.0
Indexes.allKeys.lookupDurationMaxMs,1714411957375000000,1714412017397000000,0.0
Indexes.entries.lookupDurationMaxMs,1714411957375000000,1714412017397000000,0.0
IndexesFlusher.totalFlushesRetried,1714411957375000000,1714412017397000000,0
Indexes.stubs.lookupDuration90PMs,1714411957375000000,1714412017397000000,0.0
IndexesFlusher.totalFlushes,1714411957375000000,1714412017397000000,59
IndexesFlusher.totalFlushingTimeUs,1714411957375000000,1714412017397000000,36222
cacheStateStorage.set.duration,1714411957375000000,1714412017397000000,21
cacheStateStorage.set.counter,1714411957375000000,1714412017397000000,15
cacheStateStorage.get.duration,1714411957375000000,1714412017397000000,439
cacheStateStorage.get.counter,1714411957375000000,1714412017397000000,56
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1714411957375000000,1714412017397000000,71
workspaceModel.workspaceFileIndexData.init.ms,1714411957375000000,1714412017397000000,65
workspaceModel.workspaceFileIndexData.getPackageName.ms,1714411957375000000,1714412017397000000,21
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1714411957375000000,1714412017397000000,0
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1714411957375000000,1714412017397000000,2269
workspaceModel.cachedValueWithParameters.clear.ms,1714411957375000000,1714412017397000000,0
workspaceModel.cachedValueWithParameters.from.cache.ms,1714411957375000000,1714412017397000000,0
workspaceModel.update.unloaded.entities.ms,1714411957375000000,1714412017397000000,0
workspaceModel.cachedValue.total.get.ms,1714411957375000000,1714412017397000000,19
workspaceModel.cachedValue.calculated.ms,1714411957375000000,1714412017397000000,15
workspaceModel.workspaceFileIndexData.markDirty.ms,1714411957375000000,1714412017397000000,0
workspaceModel.init.bridges.ms,1714411957375000000,1714412017397000000,24
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1714411957375000000,1714412017397000000,3
workspaceModel.replace.project.model.ms,1714411957375000000,1714412017397000000,6
workspaceModel.check.recursive.update.ms,1714411957375000000,1714412017397000000,3
workspaceModel.initializing.ms,1714411957375000000,1714412017397000000,24
workspaceModel.pre.handlers.ms,1714411957375000000,1714412017397000000,0
workspaceModel.full.replace.project.model.ms,1714411957375000000,1714412017397000000,4
workspaceModel.collect.changes.ms,1714411957375000000,1714412017397000000,0
workspaceModel.cachedValue.clear.ms,1714411957375000000,1714412017397000000,0
workspaceModel.cachedValueWithParameters.total.get.ms,1714411957375000000,1714412017397000000,0
workspaceModel.updates.count,1714411957375000000,1714412017397000000,9
workspaceModel.cachedValueWithParameters.calculated.ms,1714411957375000000,1714412017397000000,0
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1714411957375000000,1714412017397000000,0
workspaceModel.cachedValue.from.cache.ms,1714411957375000000,1714412017397000000,4
workspaceModel.loading.total.ms,1714411957375000000,1714412017397000000,346
workspaceModel.updates.ms,1714411957375000000,1714412017397000000,89
workspaceModel.workspaceFileIndexData.processFileSets.ms,1714411957375000000,1714412017397000000,0
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1714411957375000000,1714412017397000000,122
workspaceModel.to.snapshot.ms,1714411957375000000,1714412017397000000,1
workspaceModel.entityStorageSnapshotImpl.instances.count,1714411957375000000,1714412017397000000,31
workspaceModel.loading.from.cache.ms,1714411957375000000,1714412017397000000,335
workspaceModel.updates.precise.ms,1714411957375000000,1714412017397000000,16
workspaceModel.workspaceFileIndexData.instances.count,1714411957375000000,1714412017397000000,1
compiler.ArtifactVirtualFileListener.filePathChanged.ms,1714411957375000000,1714412017397000000,0
compiler.ArtifactManagerBridge.dropMappings.ms,1714411957375000000,1714412017397000000,0
compiler.ArtifactManagerBridge.getArtifacts.ms,1714411957375000000,1714412017397000000,0
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1714411957375000000,1714412017397000000,0
compiler.ArtifactManagerBridge.commit.ms,1714411957375000000,1714412017397000000,0
compiler.ArtifactManagerBridge.initBridges.ms,1714411957375000000,1714412017397000000,0
compiler.ArtifactManagerBridge.findArtifact.ms,1714411957375000000,1714412017397000000,0
compiler.ArtifactVirtualFileListener.propertyChanged.ms,1714411957375000000,1714412017397000000,0
compiler.ArtifactManagerBridge.addArtifact.ms,1714411957375000000,1714412017397000000,0
JVM.maxHeapBytes,1714411957375000000,1714412017397000000,2147483648
JVM.totalBytesAllocated,1714411957375000000,1714412017397000000,4498359632
JVM.GC.collectionTimesMs,1714411957375000000,1714412017397000000,304
JVM.newThreadsCount,1714411957375000000,1714412017397000000,276
JVM.usedNativeBytes,1714411957375000000,1714412017397000000,576009456
JVM.totalDirectByteBuffersBytes,1714411957375000000,1714412017397000000,255474622
JVM.maxThreadCount,1714411957375000000,1714412017397000000,238
JVM.GC.collections,1714411957375000000,1714412017397000000,27
JVM.usedHeapBytes,1714411957375000000,1714412017397000000,521914368
OS.loadAverage,1714411957375000000,1714412017397000000,2.88134765625
JVM.threadCount,1714411957375000000,1714412017397000000,214
JVM.totalCpuTimeMs,1714411957375000000,1714412017397000000,123080
workspaceModel.mutableEntityStorage.remove.entity.ms,1714412017397000000,1714412077389000000,0
jps.app.storage.content.writer.save.component.ms,1714412017397000000,1714412077389000000,1
workspaceModel.moduleManagerBridge.build.module.graph.ms,1714412017397000000,1714412077389000000,0
jps.load.project.to.empty.storage.ms,1714412017397000000,1714412077389000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1714412017397000000,1714412077389000000,0
jps.facet.change.listener.before.change.events.ms,1714412017397000000,1714412077389000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1714412017397000000,1714412077389000000,0
jps.library.entities.serializer.save.entities.ms,1714412017397000000,1714412077389000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1714412017397000000,1714412077389000000,0
jps.load.initial.state.ms,1714412017397000000,1714412077389000000,0
jps.artifact.entities.serializer.save.entities.ms,1714412017397000000,1714412077389000000,0
jps.global.get.library.by.name.ms,1714412017397000000,1714412077389000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1714412017397000000,1714412077389000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1714412017397000000,1714412077389000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1714412017397000000,1714412077389000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1714412017397000000,1714412077389000000,0
jps.global.get.libraries.ms,1714412017397000000,1714412077389000000,0
workspaceModel.moduleBridge.update.option.ms,1714412017397000000,1714412077389000000,0
workspaceModel.mutableEntityStorage.entities.ms,1714412017397000000,1714412077389000000,0
jps.facet.change.listener.init.bridge.ms,1714412017397000000,1714412077389000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1714412017397000000,1714412077389000000,0
workspaceModel.mutableEntityStorage.instances.count,1714412017397000000,1714412077389000000,0
jps.save.changed.project.entities.ms,1714412017397000000,1714412077389000000,0
jps.global.handle.before.change.events.ms,1714412017397000000,1714412077389000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1714412017397000000,1714412077389000000,0
jps.global.handle.changed.events.ms,1714412017397000000,1714412077389000000,0
jps.project.serializers.save.ms,1714412017397000000,1714412077389000000,0
jps.artifact.entities.serializer.load.entities.ms,1714412017397000000,1714412077389000000,0
jps.global.initialize.library.bridges.ms,1714412017397000000,1714412077389000000,0
workspaceModel.load.cache.from.file.ms,1714412017397000000,1714412077389000000,0
jps.save.global.entities.ms,1714412017397000000,1714412077389000000,2
workspaceModel.mutableEntityStorage.entities.by.source.ms,1714412017397000000,1714412077389000000,0
workspaceModel.global.updates.count,1714412017397000000,1714412077389000000,0
workspaceModel.moduleBridge.before.changed.ms,1714412017397000000,1714412077389000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1714412017397000000,1714412077389000000,0
jps.apply.loaded.storage.ms,1714412017397000000,1714412077389000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1714412017397000000,1714412077389000000,0
jps.app.storage.content.reader.load.component.ms,1714412017397000000,1714412077389000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1714412017397000000,1714412077389000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1714412017397000000,1714412077389000000,0
workspaceModel.global.apply.state.to.project.ms,1714412017397000000,1714412077389000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1714412017397000000,1714412077389000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1714412017397000000,1714412077389000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1714412017397000000,1714412077389000000,0
jps.module.iml.entities.serializer.load.entities.ms,1714412017397000000,1714412077389000000,0
jps.project.serializers.load.ms,1714412017397000000,1714412077389000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1714412017397000000,1714412077389000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1714412017397000000,1714412077389000000,0
workspaceModel.orphan.listener.update.ms,1714412017397000000,1714412077389000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1714412017397000000,1714412077389000000,0
jps.facet.change.listener.process.change.events.ms,1714412017397000000,1714412077389000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1714412017397000000,1714412077389000000,0
workspaceModel.save.cache.to.file.ms,1714412017397000000,1714412077389000000,0
workspaceModel.load.cache.metadata.from.file.ms,1714412017397000000,1714412077389000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1714412017397000000,1714412077389000000,0
workspaceModel.global.updates.ms,1714412017397000000,1714412077389000000,0
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1714412017397000000,1714412077389000000,0
jps.global.initialize.library.bridges.after.loading.ms,1714412017397000000,1714412077389000000,0
jps.library.entities.serializer.load.entities.ms,1714412017397000000,1714412077389000000,0
workspaceModel.sync.entities.ms,1714412017397000000,1714412077389000000,0
workspaceModel.do.save.caches.ms,1714412017397000000,1714412077389000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1714412017397000000,1714412077389000000,0
jps.module.iml.entities.serializer.save.entities.ms,1714412017397000000,1714412077389000000,0
jps.global.get.library.ms,1714412017397000000,1714412077389000000,0
jps.storage.jps.conf.reader.load.component.ms,1714412017397000000,1714412077389000000,0
jps.reload.project.entities.ms,1714412017397000000,1714412077389000000,0
VFS.fileChildByName,1714412017397000000,1714412077389000000,2876
FileNameCache.totalMisses,1714412017397000000,1714412077389000000,0
FileNameCache.queries,1714412017397000000,1714412077389000000,0
VFS.invertedFileNameIndex.requests,1714412017397000000,1714412077389000000,0
VFS.fileByIdCache.misses,1714412017397000000,1714412077389000000,0
VFS.fileByIdCache.hits,1714412017397000000,1714412077389000000,0
FilePageCache.uncachedFileAccess,1714412017397000000,1714412077389000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1714412017397000000,1714412077389000000,0
FilePageCache.capacityInBytes,1714412017397000000,1714412077389000000,503316478
DirectByteBufferAllocator.hits,1714412017397000000,1714412077389000000,0
FilePageCacheLockFree.totalPagesReclaimed,1714412017397000000,1714412077389000000,0
FilePageCacheLockFree.housekeeperTimeSpentMs,1714412017397000000,1714412077389000000,0
FileChannelInterruptsRetryer.totalRetriedAttempts,1714412017397000000,1714412077389000000,0
FilePageCache.maxRegisteredFiles,1714412017397000000,1714412077389000000,457
FilePageCacheLockFree.totalPagesWritten,1714412017397000000,1714412077389000000,0
FilePageCacheLockFree.totalPagesRequestsMs,1714412017397000000,1714412077389000000,0
FilePageCacheLockFree.totalPagesHandedOver,1714412017397000000,1714412077389000000,0
FilePageCacheLockFree.totalNativeBytesReclaimed,1714412017397000000,1714412077389000000,0
MappedFileStorage.totalBytesMapped,1714412017397000000,1714412077389000000,194248704
FilePageCacheLockFree.totalPagesRequested,1714412017397000000,1714412077389000000,0
DirectByteBufferAllocator.reclaimed,1714412017397000000,1714412077389000000,0
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1714412017397000000,1714412077389000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1714412017397000000,1714412077389000000,251682816
StreamlinedBlobStorage.recordsAllocated,1714412017397000000,1714412077389000000,0
MappedFileStorage.totalTimeSpentOnMappingUs,1714412017397000000,1714412077389000000,6714
StorageLockContext.competingThreads.90P,1714412017397000000,1714412077389000000,0
FilePageCache.disposedBuffers,1714412017397000000,1714412077389000000,0
FilePageCacheLockFree.totalNativeBytesAllocated,1714412017397000000,1714412077389000000,0
FilePageCacheLockFree.totalPagesReadMs,1714412017397000000,1714412077389000000,0
DirectByteBufferAllocator.misses,1714412017397000000,1714412077389000000,0
FilePageCacheLockFree.totalPagesAllocated,1714412017397000000,1714412077389000000,0
FilePageCacheLockFree.housekeeperTurnsSkipped,1714412017397000000,1714412077389000000,0
StreamlinedBlobStorage.recordsDeleted,1714412017397000000,1714412077389000000,0
FilePageCacheLockFree.totalPagesWriteMs,1714412017397000000,1714412077389000000,0
FilePageCache.pageLoads,1714412017397000000,1714412077389000000,0
MappedFileStorage.storages,1714412017397000000,1714412077389000000,13
FilePageCacheLockFree.housekeeperTurnsDone,1714412017397000000,1714412077389000000,0
FilePageCache.totalPageLoadsUs,1714412017397000000,1714412077389000000,0
MappedFileStorage.totalPagesMapped,1714412017397000000,1714412077389000000,14
FilePageCacheLockFree.totalBytesWritten,1714412017397000000,1714412077389000000,0
FilePageCacheLockFree.totalHeapBytesAllocated,1714412017397000000,1714412077389000000,0
FilePageCacheLockFree.totalPageAllocationsWaited,1714412017397000000,1714412077389000000,0
FilePageCache.pageFastCacheHits,1714412017397000000,1714412077389000000,2
DirectByteBufferAllocator.disposed,1714412017397000000,1714412077389000000,0
StreamlinedBlobStorage.recordsRelocated,1714412017397000000,1714412077389000000,0
FilePageCacheLockFree.totalHeapBytesReclaimed,1714412017397000000,1714412077389000000,0
FilePageCache.totalPageDisposalsUs,1714412017397000000,1714412077389000000,0
FilePageCacheLockFree.totalClosedStoragesReclaimed,1714412017397000000,1714412077389000000,0
StorageLockContext.competingThreads.max,1714412017397000000,1714412077389000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1714412017397000000,1714412077389000000,0
FilePageCache.pageHits,1714412017397000000,1714412077389000000,0
StorageLockContext.competingThreads.avg,1714412017397000000,1714412077389000000,0.0
FilePageCache.maxCacheSizeInBytes,1714412017397000000,1714412077389000000,251682816
FilePageCacheLockFree.nativeBytesInUse,1714412017397000000,1714412077389000000,0
