# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
lexer.TOML.size.bytes,1714401913285000000,1714401968420000000,1696
lexer.XML.time.ns,1714401913285000000,1714401968420000000,816059
parser.TOML.size.bytes,1714401913285000000,1714401968420000000,1696
lexer.XML.size.bytes,1714401913285000000,1714401968420000000,1037
parser.JAVA.time.ns,1714401913285000000,1714401968420000000,45424367
writeAction.wait.ms,1714401913285000000,1714401968420000000,180
lexer.JAVA.time.ns,1714401913285000000,1714401968420000000,4879585
parser.XML.time.ns,1714401913285000000,1714401968420000000,10913933
parser.TOML.time.ns,1714401913285000000,1714401968420000000,69406603
parser.XML.size.bytes,1714401913285000000,1714401968420000000,1037
writeAction.median.wait.ms,1714401913285000000,1714401968420000000,100
lexer.TOML.time.ns,1714401913285000000,1714401968420000000,894267
writeAction.count,1714401913285000000,1714401968420000000,29
parser.JAVA.size.bytes,1714401913285000000,1714401968420000000,69836
jps.global.get.libraries.ms,1714401913285000000,1714401968420000000,1
workspaceModel.mutableEntityStorage.remove.entity.ms,1714401913285000000,1714401968420000000,0
jps.save.changed.project.entities.ms,1714401913285000000,1714401968420000000,1
workspaceModel.mutableEntityStorage.referrers.ms,1714401913285000000,1714401968420000000,0
workspaceModel.mutableEntityStorage.instances.count,1714401913285000000,1714401968420000000,62
jps.global.initialize.library.bridges.after.loading.ms,1714401913285000000,1714401968420000000,1
jps.load.project.to.empty.storage.ms,1714401913285000000,1714401968420000000,110
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1714401913285000000,1714401968420000000,26
jps.library.entities.serializer.load.entities.ms,1714401913285000000,1714401968420000000,30
jps.library.entities.serializer.save.entities.ms,1714401913285000000,1714401968420000000,0
jps.app.storage.content.reader.load.component.ms,1714401913285000000,1714401968420000000,4
jps.global.get.library.by.name.ms,1714401913285000000,1714401968420000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1714401913285000000,1714401968420000000,652
jps.reload.project.entities.ms,1714401913285000000,1714401968420000000,0
workspaceModel.global.updates.ms,1714401913285000000,1714401968420000000,9
jps.global.get.library.ms,1714401913285000000,1714401968420000000,0
jps.apply.loaded.storage.ms,1714401913285000000,1714401968420000000,39
jps.artifact.entities.serializer.save.entities.ms,1714401913285000000,1714401968420000000,0
jps.facet.change.listener.before.change.events.ms,1714401913285000000,1714401968420000000,0
workspaceModel.moduleBridge.update.option.ms,1714401913285000000,1714401968420000000,0
jps.load.initial.state.ms,1714401913285000000,1714401968420000000,33
jps.artifact.entities.serializer.load.entities.ms,1714401913285000000,1714401968420000000,4
workspaceModel.moduleManagerBridge.load.all.modules.ms,1714401913285000000,1714401968420000000,143
workspaceModel.mutableEntityStorage.to.snapshot.ms,1714401913285000000,1714401968420000000,3
workspaceModel.load.cache.from.file.ms,1714401913285000000,1714401968420000000,324
workspaceModel.mutableEntityStorage.modify.entity.ms,1714401913285000000,1714401968420000000,8
workspaceModel.moduleManagerBridge.build.module.graph.ms,1714401913285000000,1714401968420000000,1
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1714401913285000000,1714401968420000000,0
workspaceModel.global.updates.count,1714401913285000000,1714401968420000000,1
workspaceModel.orphan.listener.update.ms,1714401913285000000,1714401968420000000,3
jps.project.serializers.load.ms,1714401913285000000,1714401968420000000,102
jps.app.storage.content.writer.save.component.ms,1714401913285000000,1714401968420000000,5
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1714401913285000000,1714401968420000000,3
workspaceModel.mutableEntityStorage.collect.changes.ms,1714401913285000000,1714401968420000000,1
workspaceModel.mutableEntityStorage.entities.ms,1714401913285000000,1714401968420000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1714401913285000000,1714401968420000000,4
workspaceModel.moduleManagerBridge.newModule.ms,1714401913285000000,1714401968420000000,0
workspaceModel.sync.entities.ms,1714401913285000000,1714401968420000000,0
jps.project.serializers.save.ms,1714401913285000000,1714401968420000000,1
jps.storage.jps.conf.reader.load.component.ms,1714401913285000000,1714401968420000000,36
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1714401913285000000,1714401968420000000,0
workspaceModel.global.apply.state.to.project.ms,1714401913285000000,1714401968420000000,29
workspaceModel.save.cache.to.file.ms,1714401913285000000,1714401968420000000,174
jps.save.global.entities.ms,1714401913285000000,1714401968420000000,21
workspaceModel.moduleBridge.facet.initialization.ms,1714401913285000000,1714401968420000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1714401913285000000,1714401968420000000,7
workspaceModel.moduleBridge.before.changed.ms,1714401913285000000,1714401968420000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1714401913285000000,1714401968420000000,27
workspaceModel.mutableEntityStorage.put.entity.ms,1714401913285000000,1714401968420000000,11
jps.global.handle.before.change.events.ms,1714401913285000000,1714401968420000000,0
jps.module.iml.entities.serializer.save.entities.ms,1714401913285000000,1714401968420000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1714401913285000000,1714401968420000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1714401913285000000,1714401968420000000,1
jps.facet.change.listener.init.bridge.ms,1714401913285000000,1714401968420000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1714401913285000000,1714401968420000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1714401913285000000,1714401968420000000,68
workspaceModel.moduleManagerBridge.get.modules.ms,1714401913285000000,1714401968420000000,1
workspaceModel.moduleManagerBridge.create.module.instance.ms,1714401913285000000,1714401968420000000,0
jps.module.iml.entities.serializer.load.entities.ms,1714401913285000000,1714401968420000000,302
workspaceModel.delayed.project.synchronizer.sync.ms,1714401913285000000,1714401968420000000,154
workspaceModel.do.save.caches.ms,1714401913285000000,1714401968420000000,191
workspaceModel.load.cache.metadata.from.file.ms,1714401913285000000,1714401968420000000,21
jps.global.handle.changed.events.ms,1714401913285000000,1714401968420000000,0
jps.facet.change.listener.process.change.events.ms,1714401913285000000,1714401968420000000,1
jps.global.initialize.library.bridges.ms,1714401913285000000,1714401968420000000,1
workspaceModel.mutableEntityStorage.has.same.entities.ms,1714401913285000000,1714401968420000000,0
VFS.fileByIdCache.misses,1714401913285000000,1714401968420000000,24137
VFS.invertedFileNameIndex.requests,1714401913285000000,1714401968420000000,5
VFS.fileChildByName,1714401913285000000,1714401968420000000,43540
VFS.fileByIdCache.hits,1714401913285000000,1714401968420000000,6
FilePageCacheLockFree.totalPagesRequested,1714401913285000000,1714401968420000000,0
FilePageCacheLockFree.totalPagesAllocated,1714401913285000000,1714401968420000000,0
DirectByteBufferAllocator.misses,1714401913285000000,1714401968420000000,243
FilePageCache.maxCacheSizeInBytes,1714401913285000000,1714401968420000000,252723200
MappedFileStorage.storages,1714401913285000000,1714401968420000000,0
FilePageCacheLockFree.totalPagesWriteMs,1714401913285000000,1714401968420000000,0
FilePageCacheLockFree.totalBytesRead,1714401913285000000,1714401968420000000,0
DirectByteBufferAllocator.hits,1714401913285000000,1714401968420000000,3
FilePageCache.pageFastCacheHits,1714401913285000000,1714401968420000000,11741
FilePageCacheLockFree.heapBytesInUse,1714401913285000000,1714401968420000000,0
FilePageCache.maxRegisteredFiles,1714401913285000000,1714401968420000000,465
FilePageCacheLockFree.totalPagesWritten,1714401913285000000,1714401968420000000,0
MappedFileStorage.totalBytesMapped,1714401913285000000,1714401968420000000,0
FilePageCacheLockFree.housekeeperTurnsDone,1714401913285000000,1714401968420000000,0
StorageLockContext.competingThreads.avg,1714401913285000000,1714401968420000000,0.0
FilePageCache.capacityInBytes,1714401913285000000,1714401968420000000,503316478
FilePageCache.pageLoads,1714401913285000000,1714401968420000000,246
FilePageCacheLockFree.totalPagesRequestsMs,1714401913285000000,1714401968420000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1714401913285000000,1714401968420000000,0
FilePageCacheLockFree.totalPagesReadMs,1714401913285000000,1714401968420000000,0
FilePageCacheLockFree.nativeBytesInUse,1714401913285000000,1714401968420000000,0
FilePageCache.disposedBuffers,1714401913285000000,1714401968420000000,241
FilePageCacheLockFree.housekeeperTurnsSkipped,1714401913285000000,1714401968420000000,0
FileChannelInterruptsRetryer.totalRetriedAttempts,1714401913285000000,1714401968420000000,0
MappedFileStorage.totalTimeSpentOnMappingUs,1714401913285000000,1714401968420000000,3127
FilePageCacheLockFree.totalBytesRequested,1714401913285000000,1714401968420000000,0
FilePageCacheLockFree.totalClosedStoragesReclaimed,1714401913285000000,1714401968420000000,0
StorageLockContext.competingThreads.max,1714401913285000000,1714401968420000000,0
FilePageCacheLockFree.totalHeapBytesAllocated,1714401913285000000,1714401968420000000,0
FilePageCache.uncachedFileAccess,1714401913285000000,1714401968420000000,114
StorageLockContext.competingThreads.90P,1714401913285000000,1714401968420000000,0
FilePageCacheLockFree.totalHeapBytesReclaimed,1714401913285000000,1714401968420000000,0
FilePageCacheLockFree.housekeeperTimeSpentMs,1714401913285000000,1714401968420000000,0
DirectByteBufferAllocator.disposed,1714401913285000000,1714401968420000000,196
MappedFileStorage.totalPagesMapped,1714401913285000000,1714401968420000000,0
FilePageCacheLockFree.totalPageAllocationsWaited,1714401913285000000,1714401968420000000,0
FilePageCache.totalPageDisposalsUs,1714401913285000000,1714401968420000000,1352
FilePageCacheLockFree.totalNativeBytesReclaimed,1714401913285000000,1714401968420000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1714401913285000000,1714401968420000000,47202304
FilePageCacheLockFree.totalPagesReclaimed,1714401913285000000,1714401968420000000,0
FilePageCacheLockFree.totalBytesWritten,1714401913285000000,1714401968420000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1714401913285000000,1714401968420000000,41959424
FilePageCacheLockFree.totalNativeBytesAllocated,1714401913285000000,1714401968420000000,0
FilePageCacheLockFree.totalPagesHandedOver,1714401913285000000,1714401968420000000,0
FilePageCache.totalPageLoadsUs,1714401913285000000,1714401968420000000,619839
DirectByteBufferAllocator.reclaimed,1714401913285000000,1714401968420000000,45
FilePageCache.pageHits,1714401913285000000,1714401968420000000,2
compiler.ArtifactManagerBridge.initBridges.ms,1714401913285000000,1714401968420000000,0
compiler.ArtifactManagerBridge.getArtifacts.ms,1714401913285000000,1714401968420000000,0
compiler.ArtifactManagerBridge.addArtifact.ms,1714401913285000000,1714401968420000000,0
compiler.ArtifactManagerBridge.commit.ms,1714401913285000000,1714401968420000000,0
compiler.ArtifactManagerBridge.findArtifact.ms,1714401913285000000,1714401968420000000,0
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1714401913285000000,1714401968420000000,0
compiler.ArtifactManagerBridge.dropMappings.ms,1714401913285000000,1714401968420000000,0
workspaceModel.cachedValue.calculated.ms,1714401913285000000,1714401968420000000,15
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1714401913285000000,1714401968420000000,180
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1714401913285000000,1714401968420000000,0
workspaceModel.replace.project.model.ms,1714401913285000000,1714401968420000000,4
workspaceModel.to.snapshot.ms,1714401913285000000,1714401968420000000,1
workspaceModel.workspaceFileIndexData.init.ms,1714401913285000000,1714401968420000000,80
workspaceModel.cachedValueWithParameters.from.cache.ms,1714401913285000000,1714401968420000000,0
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1714401913285000000,1714401968420000000,2107
workspaceModel.entityStorageSnapshotImpl.instances.count,1714401913285000000,1714401968420000000,31
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1714401913285000000,1714401968420000000,152
workspaceModel.pre.handlers.ms,1714401913285000000,1714401968420000000,1
workspaceModel.workspaceFileIndexData.instances.count,1714401913285000000,1714401968420000000,1
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1714401913285000000,1714401968420000000,4
workspaceModel.workspaceFileIndexData.getPackageName.ms,1714401913285000000,1714401968420000000,40
workspaceModel.workspaceFileIndexData.processFileSets.ms,1714401913285000000,1714401968420000000,0
workspaceModel.updates.ms,1714401913285000000,1714401968420000000,73
workspaceModel.cachedValueWithParameters.calculated.ms,1714401913285000000,1714401968420000000,0
workspaceModel.check.recursive.update.ms,1714401913285000000,1714401968420000000,2
workspaceModel.update.unloaded.entities.ms,1714401913285000000,1714401968420000000,0
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1714401913285000000,1714401968420000000,0
workspaceModel.cachedValue.clear.ms,1714401913285000000,1714401968420000000,0
workspaceModel.cachedValueWithParameters.clear.ms,1714401913285000000,1714401968420000000,0
workspaceModel.workspaceFileIndexData.markDirty.ms,1714401913285000000,1714401968420000000,0
workspaceModel.cachedValue.total.get.ms,1714401913285000000,1714401968420000000,18
workspaceModel.full.replace.project.model.ms,1714401913285000000,1714401968420000000,3
workspaceModel.collect.changes.ms,1714401913285000000,1714401968420000000,0
workspaceModel.updates.precise.ms,1714401913285000000,1714401968420000000,15
workspaceModel.updates.count,1714401913285000000,1714401968420000000,9
workspaceModel.initializing.ms,1714401913285000000,1714401968420000000,1
workspaceModel.init.bridges.ms,1714401913285000000,1714401968420000000,1
workspaceModel.cachedValueWithParameters.total.get.ms,1714401913285000000,1714401968420000000,0
workspaceModel.loading.total.ms,1714401913285000000,1714401968420000000,350
workspaceModel.cachedValue.from.cache.ms,1714401913285000000,1714401968420000000,3
workspaceModel.loading.from.cache.ms,1714401913285000000,1714401968420000000,324
cacheStateStorage.get.duration,1714401913285000000,1714401968420000000,620
cacheStateStorage.get.counter,1714401913285000000,1714401968420000000,72
cacheStateStorage.set.duration,1714401913285000000,1714401968420000000,9
cacheStateStorage.set.counter,1714401913285000000,1714401968420000000,4
JVM.newThreadsCount,1714401913285000000,1714401968420000000,291
JVM.totalBytesAllocated,1714401913285000000,1714401968420000000,3634864920
OS.loadAverage,1714401913285000000,1714401968420000000,1.4345703125
JVM.threadCount,1714401913285000000,1714401968420000000,208
JVM.maxHeapBytes,1714401913285000000,1714401968420000000,2147483648
JVM.GC.collectionTimesMs,1714401913285000000,1714401968420000000,273
JVM.GC.collections,1714401913285000000,1714401968420000000,24
JVM.usedNativeBytes,1714401913285000000,1714401968420000000,516324952
JVM.maxThreadCount,1714401913285000000,1714401968420000000,231
JVM.totalDirectByteBuffersBytes,1714401913285000000,1714401968420000000,50858752
JVM.totalCpuTimeMs,1714401913285000000,1714401968420000000,89380
JVM.usedHeapBytes,1714401913285000000,1714401968420000000,475589632
