# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
jps.library.entities.serializer.save.entities.ms,1714402865012000000,1714402925018000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1714402865012000000,1714402925018000000,87
workspaceModel.global.updates.ms,1714402865012000000,1714402925018000000,5
jps.global.initialize.library.bridges.ms,1714402865012000000,1714402925018000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1714402865012000000,1714402925018000000,619
jps.global.initialize.library.bridges.after.loading.ms,1714402865012000000,1714402925018000000,1
jps.global.handle.before.change.events.ms,1714402865012000000,1714402925018000000,0
workspaceModel.sync.entities.ms,1714402865012000000,1714402925018000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1714402865012000000,1714402925018000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1714402865012000000,1714402925018000000,9
workspaceModel.moduleBridge.before.changed.ms,1714402865012000000,1714402925018000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1714402865012000000,1714402925018000000,0
jps.load.project.to.empty.storage.ms,1714402865012000000,1714402925018000000,174
jps.library.entities.serializer.load.entities.ms,1714402865012000000,1714402925018000000,26
jps.apply.loaded.storage.ms,1714402865012000000,1714402925018000000,95
jps.artifact.entities.serializer.save.entities.ms,1714402865012000000,1714402925018000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1714402865012000000,1714402925018000000,3
workspaceModel.moduleManagerBridge.create.module.instance.ms,1714402865012000000,1714402925018000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1714402865012000000,1714402925018000000,84
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1714402865012000000,1714402925018000000,0
workspaceModel.global.updates.count,1714402865012000000,1714402925018000000,1
jps.load.initial.state.ms,1714402865012000000,1714402925018000000,34
workspaceModel.moduleManagerBridge.load.module.ms,1714402865012000000,1714402925018000000,0
workspaceModel.save.cache.to.file.ms,1714402865012000000,1714402925018000000,494
jps.project.serializers.load.ms,1714402865012000000,1714402925018000000,158
workspaceModel.global.apply.state.to.project.ms,1714402865012000000,1714402925018000000,19
jps.storage.jps.conf.reader.load.component.ms,1714402865012000000,1714402925018000000,42
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1714402865012000000,1714402925018000000,2
jps.global.handle.changed.events.ms,1714402865012000000,1714402925018000000,0
jps.app.storage.content.reader.load.component.ms,1714402865012000000,1714402925018000000,3
workspaceModel.mutableEntityStorage.entities.by.source.ms,1714402865012000000,1714402925018000000,3
workspaceModel.moduleManagerBridge.get.modules.ms,1714402865012000000,1714402925018000000,0
workspaceModel.load.cache.from.file.ms,1714402865012000000,1714402925018000000,328
jps.facet.change.listener.init.bridge.ms,1714402865012000000,1714402925018000000,0
jps.facet.change.listener.before.change.events.ms,1714402865012000000,1714402925018000000,0
jps.module.iml.entities.serializer.load.entities.ms,1714402865012000000,1714402925018000000,418
jps.project.serializers.save.ms,1714402865012000000,1714402925018000000,1
jps.global.get.library.by.name.ms,1714402865012000000,1714402925018000000,0
jps.global.get.libraries.ms,1714402865012000000,1714402925018000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1714402865012000000,1714402925018000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1714402865012000000,1714402925018000000,11
Indexes.allKeys.lookupDurationAvgMs,1714402865012000000,1714402925018000000,0.14285714285714285
IndexesFlusher.totalFlushingTimeUs,1714402865012000000,1714402925018000000,35792
IndexesFlusher.totalFlushesRetried,1714402865012000000,1714402925018000000,0
Indexes.entries.lookupDurationMaxMs,1714402865012000000,1714402925018000000,19.0
Indexes.stubs.lookups,1714402865012000000,1714402925018000000,5758.0
Indexes.stubs.lookupDuration90PMs,1714402865012000000,1714402925018000000,0.0
IndexesFlusher.totalFlushes,1714402865012000000,1714402925018000000,58
Indexes.stubs.lookupDurationAvgMs,1714402865012000000,1714402925018000000,0.19086488364015283
Indexes.allKeys.lookupDurationMaxMs,1714402865012000000,1714402925018000000,1.0
Indexes.entries.lookups,1714402865012000000,1714402925018000000,1438.0
Indexes.allKeys.lookupDuration90PMs,1714402865012000000,1714402925018000000,1.0
IndexesFlusher.totalContentionQuotaSpent,1714402865012000000,1714402925018000000,0
Indexes.allKeys.lookups,1714402865012000000,1714402925018000000,7.0
Indexes.stubs.lookupDurationMaxMs,1714402865012000000,1714402925018000000,67.0
Indexes.entries.lookupDuration90PMs,1714402865012000000,1714402925018000000,0.0
Indexes.entries.lookupDurationAvgMs,1714402865012000000,1714402925018000000,0.16968011126564672
workspaceModel.initializing.ms,1714402865012000000,1714402925018000000,7
workspaceModel.updates.count,1714402865012000000,1714402925018000000,9
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1714402865012000000,1714402925018000000,89
workspaceModel.loading.total.ms,1714402865012000000,1714402925018000000,336
workspaceModel.replace.project.model.ms,1714402865012000000,1714402925018000000,6
workspaceModel.workspaceFileIndexData.init.ms,1714402865012000000,1714402925018000000,77
workspaceModel.cachedValue.total.get.ms,1714402865012000000,1714402925018000000,25
workspaceModel.updates.ms,1714402865012000000,1714402925018000000,68
workspaceModel.loading.from.cache.ms,1714402865012000000,1714402925018000000,323
workspaceModel.check.recursive.update.ms,1714402865012000000,1714402925018000000,1
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1714402865012000000,1714402925018000000,0
workspaceModel.pre.handlers.ms,1714402865012000000,1714402925018000000,0
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1714402865012000000,1714402925018000000,146
workspaceModel.collect.changes.ms,1714402865012000000,1714402925018000000,0
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1714402865012000000,1714402925018000000,2146
workspaceModel.workspaceFileIndexData.instances.count,1714402865012000000,1714402925018000000,1
workspaceModel.entityStorageSnapshotImpl.instances.count,1714402865012000000,1714402925018000000,31
workspaceModel.full.replace.project.model.ms,1714402865012000000,1714402925018000000,6
workspaceModel.cachedValueWithParameters.total.get.ms,1714402865012000000,1714402925018000000,0
workspaceModel.updates.precise.ms,1714402865012000000,1714402925018000000,15
workspaceModel.workspaceFileIndexData.processFileSets.ms,1714402865012000000,1714402925018000000,0
workspaceModel.cachedValueWithParameters.calculated.ms,1714402865012000000,1714402925018000000,0
workspaceModel.cachedValueWithParameters.from.cache.ms,1714402865012000000,1714402925018000000,0
workspaceModel.to.snapshot.ms,1714402865012000000,1714402925018000000,2
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1714402865012000000,1714402925018000000,0
workspaceModel.update.unloaded.entities.ms,1714402865012000000,1714402925018000000,0
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1714402865012000000,1714402925018000000,4
workspaceModel.init.bridges.ms,1714402865012000000,1714402925018000000,7
workspaceModel.workspaceFileIndexData.getPackageName.ms,1714402865012000000,1714402925018000000,19
workspaceModel.workspaceFileIndexData.markDirty.ms,1714402865012000000,1714402925018000000,0
workspaceModel.cachedValue.calculated.ms,1714402865012000000,1714402925018000000,19
workspaceModel.cachedValue.from.cache.ms,1714402865012000000,1714402925018000000,6
workspaceModel.cachedValueWithParameters.clear.ms,1714402865012000000,1714402925018000000,0
workspaceModel.cachedValue.clear.ms,1714402865012000000,1714402925018000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1714402865012000000,1714402925018000000,0
FilePageCache.maxRegisteredFiles,1714402865012000000,1714402925018000000,459
StorageLockContext.competingThreads.90P,1714402865012000000,1714402925018000000,0
FilePageCacheLockFree.totalPagesReclaimed,1714402865012000000,1714402925018000000,0
MappedFileStorage.totalBytesMapped,1714402865012000000,1714402925018000000,190054400
FilePageCacheLockFree.totalPagesRequested,1714402865012000000,1714402925018000000,0
FilePageCache.totalPageLoadsUs,1714402865012000000,1714402925018000000,784663
StorageLockContext.competingThreads.max,1714402865012000000,1714402925018000000,0
FilePageCache.totalPageDisposalsUs,1714402865012000000,1714402925018000000,1722
FilePageCache.capacityInBytes,1714402865012000000,1714402925018000000,503316478
FilePageCacheLockFree.nativeBytesInUse,1714402865012000000,1714402925018000000,0
FilePageCache.pageHits,1714402865012000000,1714402925018000000,7
FilePageCacheLockFree.totalNativeBytesReclaimed,1714402865012000000,1714402925018000000,0
FilePageCacheLockFree.totalPagesAllocated,1714402865012000000,1714402925018000000,0
FilePageCacheLockFree.totalPagesWritten,1714402865012000000,1714402925018000000,0
StreamlinedBlobStorage.recordsDeleted,1714402865012000000,1714402925018000000,243
FilePageCacheLockFree.housekeeperTurnsDone,1714402865012000000,1714402925018000000,0
FilePageCacheLockFree.totalNativeBytesAllocated,1714402865012000000,1714402925018000000,0
FilePageCacheLockFree.housekeeperTurnsSkipped,1714402865012000000,1714402925018000000,0
StreamlinedBlobStorage.recordsAllocated,1714402865012000000,1714402925018000000,223765
FilePageCacheLockFree.totalPagesRequestsMs,1714402865012000000,1714402925018000000,0
FilePageCacheLockFree.housekeeperTimeSpentMs,1714402865012000000,1714402925018000000,0
FilePageCache.pageFastCacheHits,1714402865012000000,1714402925018000000,14282
DirectByteBufferAllocator.misses,1714402865012000000,1714402925018000000,240
FilePageCacheLockFree.totalBytesWritten,1714402865012000000,1714402925018000000,0
FilePageCacheLockFree.totalPagesWriteMs,1714402865012000000,1714402925018000000,0
FilePageCache.disposedBuffers,1714402865012000000,1714402925018000000,3
FilePageCacheLockFree.totalPagesHandedOver,1714402865012000000,1714402925018000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1714402865012000000,1714402925018000000,2885480
MappedFileStorage.totalTimeSpentOnMappingUs,1714402865012000000,1714402925018000000,3277
FilePageCacheLockFree.totalBytesRead,1714402865012000000,1714402925018000000,0
DirectByteBufferAllocator.hits,1714402865012000000,1714402925018000000,3
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1714402865012000000,1714402925018000000,248537088
FilePageCache.uncachedFileAccess,1714402865012000000,1714402925018000000,121
FilePageCacheLockFree.totalHeapBytesReclaimed,1714402865012000000,1714402925018000000,0
DirectByteBufferAllocator.disposed,1714402865012000000,1714402925018000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1714402865012000000,1714402925018000000,0
MappedFileStorage.totalPagesMapped,1714402865012000000,1714402925018000000,13
FilePageCacheLockFree.heapBytesInUse,1714402865012000000,1714402925018000000,0
MappedFileStorage.storages,1714402865012000000,1714402925018000000,12
FilePageCacheLockFree.totalPagesReadMs,1714402865012000000,1714402925018000000,0
StreamlinedBlobStorage.recordsRelocated,1714402865012000000,1714402925018000000,0
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1714402865012000000,1714402925018000000,15822503
StorageLockContext.competingThreads.avg,1714402865012000000,1714402925018000000,0.0
FilePageCache.pageLoads,1714402865012000000,1714402925018000000,243
DirectByteBufferAllocator.reclaimed,1714402865012000000,1714402925018000000,3
FilePageCacheLockFree.totalHeapBytesAllocated,1714402865012000000,1714402925018000000,0
FilePageCacheLockFree.totalClosedStoragesReclaimed,1714402865012000000,1714402925018000000,0
FilePageCacheLockFree.totalBytesRequested,1714402865012000000,1714402925018000000,0
FilePageCacheLockFree.totalPageAllocationsWaited,1714402865012000000,1714402925018000000,0
FileChannelInterruptsRetryer.totalRetriedAttempts,1714402865012000000,1714402925018000000,0
FilePageCache.maxCacheSizeInBytes,1714402865012000000,1714402925018000000,248537088
compiler.ArtifactManagerBridge.getArtifacts.ms,1714402865012000000,1714402925018000000,0
compiler.ArtifactVirtualFileListener.propertyChanged.ms,1714402865012000000,1714402925018000000,0
compiler.ArtifactManagerBridge.initBridges.ms,1714402865012000000,1714402925018000000,0
compiler.ArtifactManagerBridge.findArtifact.ms,1714402865012000000,1714402925018000000,0
compiler.ArtifactManagerBridge.commit.ms,1714402865012000000,1714402925018000000,0
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1714402865012000000,1714402925018000000,0
compiler.ArtifactManagerBridge.addArtifact.ms,1714402865012000000,1714402925018000000,0
compiler.ArtifactVirtualFileListener.filePathChanged.ms,1714402865012000000,1714402925018000000,0
compiler.ArtifactManagerBridge.dropMappings.ms,1714402865012000000,1714402925018000000,0
VFS.fileChildByName,1714402865012000000,1714402925018000000,93345
FileNameCache.queries,1714402865012000000,1714402925018000000,0
VFS.invertedFileNameIndex.requests,1714402865012000000,1714402925018000000,3
VFS.fileByIdCache.misses,1714402865012000000,1714402925018000000,26107
VFS.fileByIdCache.hits,1714402865012000000,1714402925018000000,6
FileNameCache.totalMisses,1714402865012000000,1714402925018000000,0
parser.XML.size.bytes,1714402865012000000,1714402925018000000,1037
writeAction.median.wait.ms,1714402865012000000,1714402925018000000,0
writeAction.wait.ms,1714402865012000000,1714402925018000000,37
writeAction.count,1714402865012000000,1714402925018000000,39
lexer.XML.time.ns,1714402865012000000,1714402925018000000,567847
parser.textmate.time.ns,1714402865012000000,1714402925018000000,182283
lexer.TOML.time.ns,1714402865012000000,1714402925018000000,25911891
lexer.JAVA.time.ns,1714402865012000000,1714402925018000000,5706979
lexer.textmate.time.ns,1714402865012000000,1714402925018000000,8215
lexer.XML.size.bytes,1714402865012000000,1714402925018000000,1037
parser.TOML.size.bytes,1714402865012000000,1714402925018000000,1696
lexer.textmate.size.bytes,1714402865012000000,1714402925018000000,204
parser.textmate.size.bytes,1714402865012000000,1714402925018000000,204
parser.JAVA.time.ns,1714402865012000000,1714402925018000000,47840146
parser.XML.time.ns,1714402865012000000,1714402925018000000,9462905
lexer.TOML.size.bytes,1714402865012000000,1714402925018000000,1696
lexer.JAVA.size.bytes,1714402865012000000,1714402925018000000,80000
parser.TOML.time.ns,1714402865012000000,1714402925018000000,21547392
parser.JAVA.size.bytes,1714402865012000000,1714402925018000000,80000
writeAction.max.wait.ms,1714402865012000000,1714402925018000000,11
JVM.usedNativeBytes,1714402865012000000,1714402925018000000,578398616
JVM.maxHeapBytes,1714402865012000000,1714402925018000000,2147483648
JVM.usedHeapBytes,1714402865012000000,1714402925018000000,522579456
JVM.threadCount,1714402865012000000,1714402925018000000,220
JVM.GC.collectionTimesMs,1714402865012000000,1714402925018000000,310
JVM.newThreadsCount,1714402865012000000,1714402925018000000,283
JVM.totalCpuTimeMs,1714402865012000000,1714402925018000000,119370
JVM.maxThreadCount,1714402865012000000,1714402925018000000,243
JVM.GC.collections,1714402865012000000,1714402925018000000,27
OS.loadAverage,1714402865012000000,1714402925018000000,1.9462890625
JVM.totalDirectByteBuffersBytes,1714402865012000000,1714402925018000000,252302523
JVM.totalBytesAllocated,1714402865012000000,1714402925018000000,4416555424
FlushQueue.tasksExecuted,1714402925018000000,1714402985018000000,14079
AWTEventQueue.dispatchTimeTotalNS,1714402925018000000,1714402985018000000,4828201440
AWTEventQueue.eventsDispatched,1714402925018000000,1714402985018000000,10572
NonBlockingReadAction.finalizedExecutionsCount,1714402925018000000,1714402985018000000,982
WriteAction.executionsCount,1714402925018000000,1714402985018000000,153
FlushQueue.waitingTimeMaxNs,1714402925018000000,1714402985018000000,82837503
FlushQueue.queueSize90P,1714402925018000000,1714402985018000000,12
NonBlockingReadAction.failedExecutionsCount,1714402925018000000,1714402985018000000,3
ReadAction.executionsCount,1714402925018000000,1714402985018000000,234435
NonBlockingReadAction.failedExecutionTimeUs,1714402925018000000,1714402985018000000,5119
FlushQueue.executionTime90PNs,1714402925018000000,1714402985018000000,102399
AWTEventQueue.dispatchTimeAvgNs,1714402925018000000,1714402985018000000,456680.4010594022
FlushQueue.queueSizeMax,1714402925018000000,1714402985018000000,52
AWTEventQueue.dispatchTime90PNs,1714402925018000000,1714402985018000000,741375
FlushQueue.waitingTime90PNs,1714402925018000000,1714402985018000000,1900543
FlushQueue.queueSizeAvg,1714402925018000000,1714402985018000000,3.562255842034235
FlushQueue.executionTimeAvgNs,1714402925018000000,1714402985018000000,95532.59450245046
AWTEventQueue.dispatchTimeMaxNs,1714402925018000000,1714402985018000000,87556095
FlushQueue.executionTimeMaxNs,1714402925018000000,1714402985018000000,87556095
FlushQueue.waitingTimeAvgNs,1714402925018000000,1714402985018000000,1035275.8407557355
NonBlockingReadAction.finalizedExecutionTimeUs,1714402925018000000,1714402985018000000,452026
cacheStateStorage.set.counter,1714402925018000000,1714402985018000000,0
cacheStateStorage.get.duration,1714402925018000000,1714402985018000000,27
cacheStateStorage.set.duration,1714402925018000000,1714402985018000000,0
cacheStateStorage.get.counter,1714402925018000000,1714402985018000000,10
jps.artifact.entities.serializer.load.entities.ms,1714402925018000000,1714402985018000000,0
workspaceModel.moduleBridge.update.option.ms,1714402925018000000,1714402985018000000,0
jps.save.global.entities.ms,1714402925018000000,1714402985018000000,0
workspaceModel.mutableEntityStorage.entities.ms,1714402925018000000,1714402985018000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1714402925018000000,1714402985018000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1714402925018000000,1714402985018000000,0
workspaceModel.load.cache.metadata.from.file.ms,1714402925018000000,1714402985018000000,0
jps.facet.change.listener.process.change.events.ms,1714402925018000000,1714402985018000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1714402925018000000,1714402985018000000,0
workspaceModel.do.save.caches.ms,1714402925018000000,1714402985018000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1714402925018000000,1714402985018000000,0
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1714402925018000000,1714402985018000000,0
jps.reload.project.entities.ms,1714402925018000000,1714402985018000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1714402925018000000,1714402985018000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1714402925018000000,1714402985018000000,0
jps.module.iml.entities.serializer.save.entities.ms,1714402925018000000,1714402985018000000,0
jps.global.get.library.ms,1714402925018000000,1714402985018000000,0
workspaceModel.mutableEntityStorage.instances.count,1714402925018000000,1714402985018000000,1
workspaceModel.mutableEntityStorage.collect.changes.ms,1714402925018000000,1714402985018000000,0
workspaceModel.orphan.listener.update.ms,1714402925018000000,1714402985018000000,0
jps.save.changed.project.entities.ms,1714402925018000000,1714402985018000000,0
jps.app.storage.content.writer.save.component.ms,1714402925018000000,1714402985018000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1714402925018000000,1714402985018000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1714402925018000000,1714402985018000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1714402925018000000,1714402985018000000,0
jps.library.entities.serializer.save.entities.ms,1714402925018000000,1714402985018000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1714402925018000000,1714402985018000000,0
workspaceModel.global.updates.ms,1714402925018000000,1714402985018000000,0
jps.global.initialize.library.bridges.ms,1714402925018000000,1714402985018000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1714402925018000000,1714402985018000000,0
jps.global.initialize.library.bridges.after.loading.ms,1714402925018000000,1714402985018000000,0
jps.global.handle.before.change.events.ms,1714402925018000000,1714402985018000000,0
workspaceModel.sync.entities.ms,1714402925018000000,1714402985018000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1714402925018000000,1714402985018000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1714402925018000000,1714402985018000000,0
workspaceModel.moduleBridge.before.changed.ms,1714402925018000000,1714402985018000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1714402925018000000,1714402985018000000,0
jps.load.project.to.empty.storage.ms,1714402925018000000,1714402985018000000,0
jps.library.entities.serializer.load.entities.ms,1714402925018000000,1714402985018000000,0
jps.apply.loaded.storage.ms,1714402925018000000,1714402985018000000,0
jps.artifact.entities.serializer.save.entities.ms,1714402925018000000,1714402985018000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1714402925018000000,1714402985018000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1714402925018000000,1714402985018000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1714402925018000000,1714402985018000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1714402925018000000,1714402985018000000,0
workspaceModel.global.updates.count,1714402925018000000,1714402985018000000,0
jps.load.initial.state.ms,1714402925018000000,1714402985018000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1714402925018000000,1714402985018000000,0
workspaceModel.save.cache.to.file.ms,1714402925018000000,1714402985018000000,0
jps.project.serializers.load.ms,1714402925018000000,1714402985018000000,0
workspaceModel.global.apply.state.to.project.ms,1714402925018000000,1714402985018000000,0
jps.storage.jps.conf.reader.load.component.ms,1714402925018000000,1714402985018000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1714402925018000000,1714402985018000000,0
jps.global.handle.changed.events.ms,1714402925018000000,1714402985018000000,0
jps.app.storage.content.reader.load.component.ms,1714402925018000000,1714402985018000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1714402925018000000,1714402985018000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1714402925018000000,1714402985018000000,0
workspaceModel.load.cache.from.file.ms,1714402925018000000,1714402985018000000,0
jps.facet.change.listener.init.bridge.ms,1714402925018000000,1714402985018000000,0
jps.facet.change.listener.before.change.events.ms,1714402925018000000,1714402985018000000,0
jps.module.iml.entities.serializer.load.entities.ms,1714402925018000000,1714402985018000000,0
jps.project.serializers.save.ms,1714402925018000000,1714402985018000000,0
jps.global.get.library.by.name.ms,1714402925018000000,1714402985018000000,0
jps.global.get.libraries.ms,1714402925018000000,1714402985018000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1714402925018000000,1714402985018000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1714402925018000000,1714402985018000000,0
Indexes.allKeys.lookupDurationAvgMs,1714402925018000000,1714402985018000000,1.1111111111111112
IndexesFlusher.totalFlushingTimeUs,1714402925018000000,1714402985018000000,34365
IndexesFlusher.totalFlushesRetried,1714402925018000000,1714402985018000000,0
Indexes.entries.lookupDurationMaxMs,1714402925018000000,1714402985018000000,67.0
Indexes.stubs.lookups,1714402925018000000,1714402985018000000,39708.0
Indexes.stubs.lookupDuration90PMs,1714402925018000000,1714402985018000000,0.0
IndexesFlusher.totalFlushes,1714402925018000000,1714402985018000000,60
Indexes.stubs.lookupDurationAvgMs,1714402925018000000,1714402985018000000,0.04449984889694772
Indexes.allKeys.lookupDurationMaxMs,1714402925018000000,1714402985018000000,3.0
Indexes.entries.lookups,1714402925018000000,1714402985018000000,3056.0
Indexes.allKeys.lookupDuration90PMs,1714402925018000000,1714402985018000000,3.0
IndexesFlusher.totalContentionQuotaSpent,1714402925018000000,1714402985018000000,1
Indexes.allKeys.lookups,1714402925018000000,1714402985018000000,9.0
Indexes.stubs.lookupDurationMaxMs,1714402925018000000,1714402985018000000,32.0
Indexes.entries.lookupDuration90PMs,1714402925018000000,1714402985018000000,0.0
Indexes.entries.lookupDurationAvgMs,1714402925018000000,1714402985018000000,0.09849476439790576
workspaceModel.initializing.ms,1714402925018000000,1714402985018000000,0
workspaceModel.updates.count,1714402925018000000,1714402985018000000,0
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1714402925018000000,1714402985018000000,11
workspaceModel.loading.total.ms,1714402925018000000,1714402985018000000,0
workspaceModel.replace.project.model.ms,1714402925018000000,1714402985018000000,0
workspaceModel.workspaceFileIndexData.init.ms,1714402925018000000,1714402985018000000,0
workspaceModel.cachedValue.total.get.ms,1714402925018000000,1714402985018000000,2
workspaceModel.updates.ms,1714402925018000000,1714402985018000000,0
workspaceModel.loading.from.cache.ms,1714402925018000000,1714402985018000000,0
workspaceModel.check.recursive.update.ms,1714402925018000000,1714402985018000000,0
