# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
workspaceModel.mutableEntityStorage.has.same.entities.ms,1714403988888000000,1714404048894000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1714403988888000000,1714404048894000000,1
jps.apply.loaded.storage.ms,1714403988888000000,1714404048894000000,206
jps.artifact.entities.serializer.save.entities.ms,1714403988888000000,1714404048894000000,0
workspaceModel.save.cache.to.file.ms,1714403988888000000,1714404048894000000,168
workspaceModel.sync.entities.ms,1714403988888000000,1714404048894000000,0
jps.global.handle.before.change.events.ms,1714403988888000000,1714404048894000000,0
jps.load.project.to.empty.storage.ms,1714403988888000000,1714404048894000000,170
jps.global.initialize.library.bridges.ms,1714403988888000000,1714404048894000000,0
jps.storage.jps.conf.reader.load.component.ms,1714403988888000000,1714404048894000000,34
jps.app.storage.content.writer.save.component.ms,1714403988888000000,1714404048894000000,6
workspaceModel.moduleManagerBridge.newModule.ms,1714403988888000000,1714404048894000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1714403988888000000,1714404048894000000,2
workspaceModel.moduleManagerBridge.create.module.instance.ms,1714403988888000000,1714404048894000000,0
jps.facet.change.listener.process.change.events.ms,1714403988888000000,1714404048894000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1714403988888000000,1714404048894000000,1
workspaceModel.moduleBridge.before.changed.ms,1714403988888000000,1714404048894000000,0
jps.facet.change.listener.before.change.events.ms,1714403988888000000,1714404048894000000,0
workspaceModel.mutableEntityStorage.entities.ms,1714403988888000000,1714404048894000000,0
workspaceModel.global.updates.count,1714403988888000000,1714404048894000000,1
jps.save.global.entities.ms,1714403988888000000,1714404048894000000,35
workspaceModel.mutableEntityStorage.to.snapshot.ms,1714403988888000000,1714404048894000000,3
workspaceModel.global.updates.ms,1714403988888000000,1714404048894000000,7
workspaceModel.moduleManagerBridge.build.module.graph.ms,1714403988888000000,1714404048894000000,1
workspaceModel.moduleBridgeLoader.loading.modules.ms,1714403988888000000,1714404048894000000,659
workspaceModel.mutableEntityStorage.replace.by.source.ms,1714403988888000000,1714404048894000000,28
workspaceModel.mutableEntityStorage.collect.changes.ms,1714403988888000000,1714404048894000000,2
jps.library.entities.serializer.load.entities.ms,1714403988888000000,1714404048894000000,26
workspaceModel.moduleManagerBridge.load.module.ms,1714403988888000000,1714404048894000000,0
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1714403988888000000,1714404048894000000,66
jps.global.get.library.by.name.ms,1714403988888000000,1714404048894000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1714403988888000000,1714404048894000000,0
jps.global.initialize.library.bridges.after.loading.ms,1714403988888000000,1714404048894000000,1
jps.module.iml.entities.serializer.load.entities.ms,1714403988888000000,1714404048894000000,313
workspaceModel.load.cache.metadata.from.file.ms,1714403988888000000,1714404048894000000,25
jps.reload.project.entities.ms,1714403988888000000,1714404048894000000,0
jps.global.get.libraries.ms,1714403988888000000,1714404048894000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1714403988888000000,1714404048894000000,0
jps.artifact.entities.serializer.load.entities.ms,1714403988888000000,1714404048894000000,2
workspaceModel.mutableEntityStorage.referrers.ms,1714403988888000000,1714404048894000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1714403988888000000,1714404048894000000,0
jps.module.iml.entities.serializer.save.entities.ms,1714403988888000000,1714404048894000000,0
jps.project.serializers.save.ms,1714403988888000000,1714404048894000000,1
workspaceModel.load.cache.from.file.ms,1714403988888000000,1714404048894000000,362
workspaceModel.delayed.project.synchronizer.sync.ms,1714403988888000000,1714404048894000000,379
jps.facet.change.listener.init.bridge.ms,1714403988888000000,1714404048894000000,2
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1714403988888000000,1714404048894000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1714403988888000000,1714404048894000000,87
workspaceModel.orphan.listener.update.ms,1714403988888000000,1714404048894000000,5
jps.load.initial.state.ms,1714403988888000000,1714404048894000000,33
jps.save.changed.project.entities.ms,1714403988888000000,1714404048894000000,2
workspaceModel.mutableEntityStorage.modify.entity.ms,1714403988888000000,1714404048894000000,7
workspaceModel.mutableEntityStorage.instances.count,1714403988888000000,1714404048894000000,63
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1714403988888000000,1714404048894000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1714403988888000000,1714404048894000000,132
jps.global.handle.changed.events.ms,1714403988888000000,1714404048894000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1714403988888000000,1714404048894000000,5
cacheStateStorage.set.duration,1714403988888000000,1714404048894000000,23
cacheStateStorage.get.duration,1714403988888000000,1714404048894000000,425
cacheStateStorage.set.counter,1714403988888000000,1714404048894000000,4
cacheStateStorage.get.counter,1714403988888000000,1714404048894000000,59
workspaceModel.check.recursive.update.ms,1714403988888000000,1714404048894000000,1
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1714403988888000000,1714404048894000000,80
workspaceModel.cachedValue.from.cache.ms,1714403988888000000,1714404048894000000,4
workspaceModel.cachedValueWithParameters.clear.ms,1714403988888000000,1714404048894000000,0
workspaceModel.loading.total.ms,1714403988888000000,1714404048894000000,364
workspaceModel.init.bridges.ms,1714403988888000000,1714404048894000000,4
workspaceModel.updates.ms,1714403988888000000,1714404048894000000,63
workspaceModel.loading.from.cache.ms,1714403988888000000,1714404048894000000,352
workspaceModel.cachedValue.total.get.ms,1714403988888000000,1714404048894000000,22
workspaceModel.workspaceFileIndexData.processFileSets.ms,1714403988888000000,1714404048894000000,0
workspaceModel.replace.project.model.ms,1714403988888000000,1714404048894000000,6
workspaceModel.cachedValueWithParameters.from.cache.ms,1714403988888000000,1714404048894000000,0
workspaceModel.pre.handlers.ms,1714403988888000000,1714404048894000000,1
workspaceModel.cachedValue.calculated.ms,1714403988888000000,1714404048894000000,18
workspaceModel.update.unloaded.entities.ms,1714403988888000000,1714404048894000000,0
workspaceModel.workspaceFileIndexData.init.ms,1714403988888000000,1714404048894000000,82
workspaceModel.workspaceFileIndexData.markDirty.ms,1714403988888000000,1714404048894000000,0
workspaceModel.initializing.ms,1714403988888000000,1714404048894000000,2
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1714403988888000000,1714404048894000000,0
workspaceModel.workspaceFileIndexData.instances.count,1714403988888000000,1714404048894000000,1
workspaceModel.cachedValueWithParameters.calculated.ms,1714403988888000000,1714404048894000000,0
workspaceModel.to.snapshot.ms,1714403988888000000,1714404048894000000,1
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1714403988888000000,1714404048894000000,2511
workspaceModel.entityStorageSnapshotImpl.instances.count,1714403988888000000,1714404048894000000,31
workspaceModel.cachedValueWithParameters.total.get.ms,1714403988888000000,1714404048894000000,0
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1714403988888000000,1714404048894000000,3
workspaceModel.cachedValue.clear.ms,1714403988888000000,1714404048894000000,0
workspaceModel.updates.precise.ms,1714403988888000000,1714404048894000000,13
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1714403988888000000,1714404048894000000,156
workspaceModel.updates.count,1714403988888000000,1714404048894000000,9
workspaceModel.full.replace.project.model.ms,1714403988888000000,1714404048894000000,4
workspaceModel.workspaceFileIndexData.getPackageName.ms,1714403988888000000,1714404048894000000,15
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1714403988888000000,1714404048894000000,0
workspaceModel.collect.changes.ms,1714403988888000000,1714404048894000000,0
OS.loadAverage,1714403988888000000,1714404048894000000,2.0302734375
JVM.GC.collectionTimesMs,1714403988888000000,1714404048894000000,300
JVM.threadCount,1714403988888000000,1714404048894000000,209
JVM.usedNativeBytes,1714403988888000000,1714404048894000000,540439792
JVM.totalCpuTimeMs,1714403988888000000,1714404048894000000,113370
JVM.totalDirectByteBuffersBytes,1714403988888000000,1714404048894000000,259931756
JVM.newThreadsCount,1714403988888000000,1714404048894000000,269
JVM.GC.collections,1714403988888000000,1714404048894000000,25
JVM.maxThreadCount,1714403988888000000,1714404048894000000,233
JVM.maxHeapBytes,1714403988888000000,1714404048894000000,2147483648
JVM.totalBytesAllocated,1714403988888000000,1714404048894000000,4417409864
JVM.usedHeapBytes,1714403988888000000,1714404048894000000,823441640
compiler.ArtifactVirtualFileListener.filePathChanged.ms,1714403988888000000,1714404048894000000,0
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1714403988888000000,1714404048894000000,0
compiler.ArtifactManagerBridge.dropMappings.ms,1714403988888000000,1714404048894000000,0
compiler.ArtifactManagerBridge.addArtifact.ms,1714403988888000000,1714404048894000000,0
compiler.ArtifactManagerBridge.commit.ms,1714403988888000000,1714404048894000000,0
compiler.ArtifactManagerBridge.findArtifact.ms,1714403988888000000,1714404048894000000,0
compiler.ArtifactManagerBridge.getArtifacts.ms,1714403988888000000,1714404048894000000,0
compiler.ArtifactVirtualFileListener.propertyChanged.ms,1714403988888000000,1714404048894000000,0
compiler.ArtifactManagerBridge.initBridges.ms,1714403988888000000,1714404048894000000,0
parser.JSON.time.ns,1714403988888000000,1714404048894000000,424419
parser.XML.time.ns,1714403988888000000,1714404048894000000,9129938
writeAction.max.wait.ms,1714403988888000000,1714404048894000000,170
parser.XML.size.bytes,1714403988888000000,1714404048894000000,1037
parser.TOML.time.ns,1714403988888000000,1714404048894000000,39893373
parser.TOML.size.bytes,1714403988888000000,1714404048894000000,1696
parser.JAVA.time.ns,1714403988888000000,1714404048894000000,46321036
lexer.JAVA.size.bytes,1714403988888000000,1714404048894000000,76612
lexer.TOML.size.bytes,1714403988888000000,1714404048894000000,1696
lexer.JSON.size.bytes,1714403988888000000,1714404048894000000,0
writeAction.median.wait.ms,1714403988888000000,1714404048894000000,0
lexer.TOML.time.ns,1714403988888000000,1714404048894000000,15159940
lexer.XML.time.ns,1714403988888000000,1714404048894000000,623765
writeAction.count,1714403988888000000,1714404048894000000,41
parser.JSON.size.bytes,1714403988888000000,1714404048894000000,0
lexer.JSON.time.ns,1714403988888000000,1714404048894000000,9748
parser.JAVA.size.bytes,1714403988888000000,1714404048894000000,76612
lexer.JAVA.time.ns,1714403988888000000,1714404048894000000,5099510
lexer.XML.size.bytes,1714403988888000000,1714404048894000000,1037
writeAction.wait.ms,1714403988888000000,1714404048894000000,271
FilePageCacheLockFree.totalHeapBytesReclaimed,1714404048894000000,1714404108893000000,0
FilePageCacheLockFree.nativeBytesInUse,1714404048894000000,1714404108893000000,0
FilePageCache.uncachedFileAccess,1714404048894000000,1714404108893000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1714404048894000000,1714404108893000000,0
FilePageCacheLockFree.housekeeperTurnsDone,1714404048894000000,1714404108893000000,0
StorageLockContext.competingThreads.avg,1714404048894000000,1714404108893000000,0.0
StreamlinedBlobStorage.recordsAllocated,1714404048894000000,1714404108893000000,0
FilePageCache.pageHits,1714404048894000000,1714404108893000000,0
FilePageCache.disposedBuffers,1714404048894000000,1714404108893000000,0
FilePageCacheLockFree.totalPagesWriteMs,1714404048894000000,1714404108893000000,0
FilePageCacheLockFree.totalClosedStoragesReclaimed,1714404048894000000,1714404108893000000,0
FilePageCacheLockFree.totalPagesWritten,1714404048894000000,1714404108893000000,0
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1714404048894000000,1714404108893000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1714404048894000000,1714404108893000000,255877120
FilePageCacheLockFree.totalBytesWritten,1714404048894000000,1714404108893000000,0
FilePageCache.capacityInBytes,1714404048894000000,1714404108893000000,503316478
FilePageCacheLockFree.totalNativeBytesReclaimed,1714404048894000000,1714404108893000000,0
FilePageCacheLockFree.totalBytesRequested,1714404048894000000,1714404108893000000,0
MappedFileStorage.totalPagesMapped,1714404048894000000,1714404108893000000,14
FileChannelInterruptsRetryer.totalRetriedAttempts,1714404048894000000,1714404108893000000,0
DirectByteBufferAllocator.reclaimed,1714404048894000000,1714404108893000000,0
FilePageCache.totalPageDisposalsUs,1714404048894000000,1714404108893000000,0
FilePageCacheLockFree.totalPagesReclaimed,1714404048894000000,1714404108893000000,0
FilePageCacheLockFree.totalPagesRequested,1714404048894000000,1714404108893000000,0
MappedFileStorage.totalBytesMapped,1714404048894000000,1714404108893000000,194248704
MappedFileStorage.storages,1714404048894000000,1714404108893000000,13
FilePageCache.totalPageLoadsUs,1714404048894000000,1714404108893000000,0
FilePageCacheLockFree.totalPagesAllocated,1714404048894000000,1714404108893000000,0
FilePageCache.maxRegisteredFiles,1714404048894000000,1714404108893000000,457
FilePageCacheLockFree.totalPagesHandedOver,1714404048894000000,1714404108893000000,0
MappedFileStorage.totalTimeSpentOnMappingUs,1714404048894000000,1714404108893000000,9488
StreamlinedBlobStorage.recordsRelocated,1714404048894000000,1714404108893000000,0
DirectByteBufferAllocator.hits,1714404048894000000,1714404108893000000,0
FilePageCache.maxCacheSizeInBytes,1714404048894000000,1714404108893000000,255877120
FilePageCache.pageLoads,1714404048894000000,1714404108893000000,0
StorageLockContext.competingThreads.max,1714404048894000000,1714404108893000000,0
StreamlinedBlobStorage.recordsDeleted,1714404048894000000,1714404108893000000,0
DirectByteBufferAllocator.misses,1714404048894000000,1714404108893000000,0
FilePageCacheLockFree.totalPagesRequestsMs,1714404048894000000,1714404108893000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1714404048894000000,1714404108893000000,0
FilePageCache.pageFastCacheHits,1714404048894000000,1714404108893000000,0
FilePageCacheLockFree.heapBytesInUse,1714404048894000000,1714404108893000000,0
FilePageCacheLockFree.totalNativeBytesAllocated,1714404048894000000,1714404108893000000,0
DirectByteBufferAllocator.disposed,1714404048894000000,1714404108893000000,0
FilePageCacheLockFree.housekeeperTurnsSkipped,1714404048894000000,1714404108893000000,0
FilePageCacheLockFree.totalPageAllocationsWaited,1714404048894000000,1714404108893000000,0
FilePageCacheLockFree.totalPagesReadMs,1714404048894000000,1714404108893000000,0
StorageLockContext.competingThreads.90P,1714404048894000000,1714404108893000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1714404048894000000,1714404108893000000,0
FilePageCacheLockFree.totalHeapBytesAllocated,1714404048894000000,1714404108893000000,0
FilePageCacheLockFree.totalBytesRead,1714404048894000000,1714404108893000000,0
FilePageCacheLockFree.housekeeperTimeSpentMs,1714404048894000000,1714404108893000000,0
VFS.fileChildByName,1714404048894000000,1714404108893000000,0
FileNameCache.queries,1714404048894000000,1714404108893000000,0
VFS.fileByIdCache.misses,1714404048894000000,1714404108893000000,0
VFS.invertedFileNameIndex.requests,1714404048894000000,1714404108893000000,0
VFS.fileByIdCache.hits,1714404048894000000,1714404108893000000,0
FileNameCache.totalMisses,1714404048894000000,1714404108893000000,0
Indexes.allKeys.lookupDuration90PMs,1714404048894000000,1714404108893000000,0.0
IndexesFlusher.totalFlushes,1714404048894000000,1714404108893000000,60
Indexes.allKeys.lookupDurationMaxMs,1714404048894000000,1714404108893000000,0.0
Indexes.entries.lookups,1714404048894000000,1714404108893000000,0.0
IndexesFlusher.totalFlushesRetried,1714404048894000000,1714404108893000000,0
IndexesFlusher.totalFlushingTimeUs,1714404048894000000,1714404108893000000,18166
Indexes.entries.lookupDuration90PMs,1714404048894000000,1714404108893000000,0.0
Indexes.stubs.lookups,1714404048894000000,1714404108893000000,0.0
Indexes.entries.lookupDurationMaxMs,1714404048894000000,1714404108893000000,0.0
IndexesFlusher.totalContentionQuotaSpent,1714404048894000000,1714404108893000000,0
Indexes.allKeys.lookupDurationAvgMs,1714404048894000000,1714404108893000000,0.0
Indexes.entries.lookupDurationAvgMs,1714404048894000000,1714404108893000000,0.0
Indexes.allKeys.lookups,1714404048894000000,1714404108893000000,0.0
Indexes.stubs.lookupDuration90PMs,1714404048894000000,1714404108893000000,0.0
Indexes.stubs.lookupDurationMaxMs,1714404048894000000,1714404108893000000,0.0
Indexes.stubs.lookupDurationAvgMs,1714404048894000000,1714404108893000000,0.0
AWTEventQueue.dispatchTime90PNs,1714404048894000000,1714404108893000000,167935
FlushQueue.queueSizeAvg,1714404048894000000,1714404108893000000,0.0
NonBlockingReadAction.finalizedExecutionsCount,1714404048894000000,1714404108893000000,0
WriteAction.executionsCount,1714404048894000000,1714404108893000000,0
NonBlockingReadAction.finalizedExecutionTimeUs,1714404048894000000,1714404108893000000,0
AWTEventQueue.eventsDispatched,1714404048894000000,1714404108893000000,204
FlushQueue.queueSize90P,1714404048894000000,1714404108893000000,0
AWTEventQueue.dispatchTimeMaxNs,1714404048894000000,1714404108893000000,581631
NonBlockingReadAction.failedExecutionsCount,1714404048894000000,1714404108893000000,0
AWTEventQueue.dispatchTimeAvgNs,1714404048894000000,1714404108893000000,120729.41176470589
FlushQueue.executionTimeMaxNs,1714404048894000000,1714404108893000000,366591
FlushQueue.executionTime90PNs,1714404048894000000,1714404108893000000,39423
FlushQueue.tasksExecuted,1714404048894000000,1714404108893000000,190
NonBlockingReadAction.failedExecutionTimeUs,1714404048894000000,1714404108893000000,0
FlushQueue.waitingTimeMaxNs,1714404048894000000,1714404108893000000,315391
AWTEventQueue.dispatchTimeTotalNS,1714404048894000000,1714404108893000000,24629104
FlushQueue.waitingTimeAvgNs,1714404048894000000,1714404108893000000,154637.47368421053
ReadAction.executionsCount,1714404048894000000,1714404108893000000,6
FlushQueue.waitingTime90PNs,1714404048894000000,1714404108893000000,212991
FlushQueue.executionTimeAvgNs,1714404048894000000,1714404108893000000,26920.336842105262
FlushQueue.queueSizeMax,1714404048894000000,1714404108893000000,0
jps.library.entities.serializer.save.entities.ms,1714404048894000000,1714404108893000000,0
workspaceModel.moduleBridge.update.option.ms,1714404048894000000,1714404108893000000,0
jps.project.serializers.load.ms,1714404048894000000,1714404108893000000,0
workspaceModel.do.save.caches.ms,1714404048894000000,1714404108893000000,0
workspaceModel.global.apply.state.to.project.ms,1714404048894000000,1714404108893000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1714404048894000000,1714404108893000000,0
jps.global.get.library.ms,1714404048894000000,1714404108893000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1714404048894000000,1714404108893000000,0
jps.app.storage.content.reader.load.component.ms,1714404048894000000,1714404108893000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1714404048894000000,1714404108893000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1714404048894000000,1714404108893000000,0
jps.apply.loaded.storage.ms,1714404048894000000,1714404108893000000,0
jps.artifact.entities.serializer.save.entities.ms,1714404048894000000,1714404108893000000,0
workspaceModel.save.cache.to.file.ms,1714404048894000000,1714404108893000000,0
workspaceModel.sync.entities.ms,1714404048894000000,1714404108893000000,0
jps.global.handle.before.change.events.ms,1714404048894000000,1714404108893000000,0
jps.load.project.to.empty.storage.ms,1714404048894000000,1714404108893000000,0
jps.global.initialize.library.bridges.ms,1714404048894000000,1714404108893000000,0
jps.storage.jps.conf.reader.load.component.ms,1714404048894000000,1714404108893000000,0
jps.app.storage.content.writer.save.component.ms,1714404048894000000,1714404108893000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1714404048894000000,1714404108893000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1714404048894000000,1714404108893000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1714404048894000000,1714404108893000000,0
