# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1714402205287000000,1714402265294000000,15822503
FilePageCache.pageLoads,1714402205287000000,1714402265294000000,253
FilePageCacheLockFree.totalPagesAllocated,1714402205287000000,1714402265294000000,0
MappedFileStorage.totalBytesMapped,1714402205287000000,1714402265294000000,190054400
FilePageCacheLockFree.totalPagesWriteMs,1714402205287000000,1714402265294000000,0
FilePageCacheLockFree.totalClosedStoragesReclaimed,1714402205287000000,1714402265294000000,0
StorageLockContext.competingThreads.max,1714402205287000000,1714402265294000000,0
FilePageCache.uncachedFileAccess,1714402205287000000,1714402265294000000,124
FilePageCacheLockFree.totalPagesReclaimed,1714402205287000000,1714402265294000000,0
StorageLockContext.competingThreads.avg,1714402205287000000,1714402265294000000,0.0
FilePageCache.pageLoadsAboveSizeThreshold,1714402205287000000,1714402265294000000,0
FileChannelInterruptsRetryer.totalRetriedAttempts,1714402205287000000,1714402265294000000,0
FilePageCacheLockFree.totalBytesRequested,1714402205287000000,1714402265294000000,0
FilePageCacheLockFree.housekeeperTurnsDone,1714402205287000000,1714402265294000000,0
FilePageCache.capacityInBytes,1714402205287000000,1714402265294000000,503316478
FilePageCache.pageFastCacheHits,1714402205287000000,1714402265294000000,12475
StorageLockContext.competingThreads.90P,1714402205287000000,1714402265294000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1714402205287000000,1714402265294000000,259022848
FilePageCacheLockFree.totalPagesReadMs,1714402205287000000,1714402265294000000,0
DirectByteBufferAllocator.reclaimed,1714402205287000000,1714402265294000000,3
MappedFileStorage.totalTimeSpentOnMappingUs,1714402205287000000,1714402265294000000,4286
MappedFileStorage.storages,1714402205287000000,1714402265294000000,12
StreamlinedBlobStorage.recordsAllocated,1714402205287000000,1714402265294000000,223765
FilePageCacheLockFree.totalPagesRequested,1714402205287000000,1714402265294000000,0
MappedFileStorage.totalPagesMapped,1714402205287000000,1714402265294000000,13
DirectByteBufferAllocator.disposed,1714402205287000000,1714402265294000000,0
FilePageCache.totalPageLoadsUs,1714402205287000000,1714402265294000000,481821
FilePageCacheLockFree.totalPagesRequestsMs,1714402205287000000,1714402265294000000,0
DirectByteBufferAllocator.hits,1714402205287000000,1714402265294000000,3
parser.TOML.size.bytes,1714402205287000000,1714402265294000000,1696
parser.JAVA.size.bytes,1714402205287000000,1714402265294000000,50096
parser.XML.size.bytes,1714402205287000000,1714402265294000000,1037
parser.TOML.time.ns,1714402205287000000,1714402265294000000,61694630
parser.XML.time.ns,1714402205287000000,1714402265294000000,4449191
lexer.TOML.size.bytes,1714402205287000000,1714402265294000000,1696
writeAction.max.wait.ms,1714402205287000000,1714402265294000000,31
lexer.TOML.time.ns,1714402205287000000,1714402265294000000,2084609
lexer.XML.time.ns,1714402205287000000,1714402265294000000,711447
parser.JAVA.time.ns,1714402205287000000,1714402265294000000,49750779
lexer.JAVA.size.bytes,1714402205287000000,1714402265294000000,50096
writeAction.count,1714402205287000000,1714402265294000000,34
lexer.JAVA.time.ns,1714402205287000000,1714402265294000000,9137341
writeAction.median.wait.ms,1714402205287000000,1714402265294000000,0
lexer.XML.size.bytes,1714402205287000000,1714402265294000000,1037
writeAction.wait.ms,1714402205287000000,1714402265294000000,90
JVM.totalCpuTimeMs,1714402205287000000,1714402265294000000,103790
JVM.newThreadsCount,1714402205287000000,1714402265294000000,274
JVM.usedNativeBytes,1714402205287000000,1714402265294000000,560517024
JVM.GC.collections,1714402205287000000,1714402265294000000,24
OS.loadAverage,1714402205287000000,1714402265294000000,3.662109375
JVM.totalBytesAllocated,1714402205287000000,1714402265294000000,4118841136
JVM.threadCount,1714402205287000000,1714402265294000000,212
JVM.totalDirectByteBuffersBytes,1714402205287000000,1714402265294000000,262726213
JVM.usedHeapBytes,1714402205287000000,1714402265294000000,876546240
JVM.maxThreadCount,1714402205287000000,1714402265294000000,236
JVM.maxHeapBytes,1714402205287000000,1714402265294000000,2147483648
JVM.GC.collectionTimesMs,1714402205287000000,1714402265294000000,259
Indexes.stubs.lookupDurationAvgMs,1714402205287000000,1714402265294000000,0.21342200725513905
Indexes.entries.lookupDurationMaxMs,1714402205287000000,1714402265294000000,15.0
Indexes.entries.lookupDurationAvgMs,1714402205287000000,1714402265294000000,0.15207715133531158
IndexesFlusher.totalFlushesRetried,1714402205287000000,1714402265294000000,0
Indexes.stubs.lookupDuration90PMs,1714402205287000000,1714402265294000000,0.0
Indexes.allKeys.lookupDurationMaxMs,1714402205287000000,1714402265294000000,2.0
IndexesFlusher.totalFlushes,1714402205287000000,1714402265294000000,59
Indexes.entries.lookups,1714402205287000000,1714402265294000000,1348.0
Indexes.entries.lookupDuration90PMs,1714402205287000000,1714402265294000000,0.0
IndexesFlusher.totalFlushingTimeUs,1714402205287000000,1714402265294000000,40720
Indexes.stubs.lookupDurationMaxMs,1714402205287000000,1714402265294000000,138.0
Indexes.allKeys.lookupDuration90PMs,1714402205287000000,1714402265294000000,2.0
Indexes.allKeys.lookups,1714402205287000000,1714402265294000000,4.0
Indexes.allKeys.lookupDurationAvgMs,1714402205287000000,1714402265294000000,0.75
IndexesFlusher.totalContentionQuotaSpent,1714402205287000000,1714402265294000000,0
Indexes.stubs.lookups,1714402205287000000,1714402265294000000,4962.0
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1714402205287000000,1714402265294000000,0
compiler.ArtifactManagerBridge.getArtifacts.ms,1714402205287000000,1714402265294000000,0
compiler.ArtifactManagerBridge.dropMappings.ms,1714402205287000000,1714402265294000000,0
compiler.ArtifactVirtualFileListener.filePathChanged.ms,1714402205287000000,1714402265294000000,0
compiler.ArtifactManagerBridge.initBridges.ms,1714402205287000000,1714402265294000000,0
compiler.ArtifactManagerBridge.addArtifact.ms,1714402205287000000,1714402265294000000,0
compiler.ArtifactManagerBridge.commit.ms,1714402205287000000,1714402265294000000,0
compiler.ArtifactVirtualFileListener.propertyChanged.ms,1714402205287000000,1714402265294000000,0
compiler.ArtifactManagerBridge.findArtifact.ms,1714402205287000000,1714402265294000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1714402205287000000,1714402265294000000,31
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1714402205287000000,1714402265294000000,111
workspaceModel.loading.from.cache.ms,1714402205287000000,1714402265294000000,311
workspaceModel.cachedValue.from.cache.ms,1714402205287000000,1714402265294000000,3
workspaceModel.updates.count,1714402205287000000,1714402265294000000,9
workspaceModel.updates.ms,1714402205287000000,1714402265294000000,76
workspaceModel.workspaceFileIndexData.instances.count,1714402205287000000,1714402265294000000,2
workspaceModel.cachedValue.clear.ms,1714402205287000000,1714402265294000000,0
workspaceModel.full.replace.project.model.ms,1714402205287000000,1714402265294000000,4
workspaceModel.collect.changes.ms,1714402205287000000,1714402265294000000,0
workspaceModel.to.snapshot.ms,1714402205287000000,1714402265294000000,1
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1714402205287000000,1714402265294000000,3638
workspaceModel.workspaceFileIndexData.processFileSets.ms,1714402205287000000,1714402265294000000,0
workspaceModel.check.recursive.update.ms,1714402205287000000,1714402265294000000,2
workspaceModel.cachedValueWithParameters.clear.ms,1714402205287000000,1714402265294000000,0
workspaceModel.workspaceFileIndexData.markDirty.ms,1714402205287000000,1714402265294000000,0
workspaceModel.replace.project.model.ms,1714402205287000000,1714402265294000000,7
workspaceModel.workspaceFileIndexData.getPackageName.ms,1714402205287000000,1714402265294000000,32
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1714402205287000000,1714402265294000000,0
workspaceModel.cachedValue.total.get.ms,1714402205287000000,1714402265294000000,21
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1714402205287000000,1714402265294000000,64
workspaceModel.cachedValueWithParameters.total.get.ms,1714402205287000000,1714402265294000000,0
workspaceModel.updates.precise.ms,1714402205287000000,1714402265294000000,15
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1714402205287000000,1714402265294000000,1
workspaceModel.cachedValue.calculated.ms,1714402205287000000,1714402265294000000,18
workspaceModel.loading.total.ms,1714402205287000000,1714402265294000000,323
workspaceModel.workspaceFileIndexData.init.ms,1714402205287000000,1714402265294000000,57
workspaceModel.update.unloaded.entities.ms,1714402205287000000,1714402265294000000,0
workspaceModel.initializing.ms,1714402205287000000,1714402265294000000,23
workspaceModel.cachedValueWithParameters.from.cache.ms,1714402205287000000,1714402265294000000,0
workspaceModel.init.bridges.ms,1714402205287000000,1714402265294000000,23
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1714402205287000000,1714402265294000000,6
workspaceModel.cachedValueWithParameters.calculated.ms,1714402205287000000,1714402265294000000,0
workspaceModel.pre.handlers.ms,1714402205287000000,1714402265294000000,0
jps.global.get.libraries.ms,1714402205287000000,1714402265294000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1714402205287000000,1714402265294000000,0
workspaceModel.mutableEntityStorage.instances.count,1714402205287000000,1714402265294000000,63
workspaceModel.orphan.listener.update.ms,1714402205287000000,1714402265294000000,5
workspaceModel.moduleManagerBridge.load.all.modules.ms,1714402205287000000,1714402265294000000,131
jps.load.project.to.empty.storage.ms,1714402205287000000,1714402265294000000,99
jps.facet.change.listener.before.change.events.ms,1714402205287000000,1714402265294000000,1
workspaceModel.load.cache.metadata.from.file.ms,1714402205287000000,1714402265294000000,30
workspaceModel.save.cache.to.file.ms,1714402205287000000,1714402265294000000,259
workspaceModel.mutableEntityStorage.entities.by.source.ms,1714402205287000000,1714402265294000000,2
workspaceModel.mutableEntityStorage.modify.entity.ms,1714402205287000000,1714402265294000000,5
jps.apply.loaded.storage.ms,1714402205287000000,1714402265294000000,23
jps.app.storage.content.reader.load.component.ms,1714402205287000000,1714402265294000000,2
workspaceModel.moduleBridge.facet.initialization.ms,1714402205287000000,1714402265294000000,0
workspaceModel.global.apply.state.to.project.ms,1714402205287000000,1714402265294000000,20
workspaceModel.mutableEntityStorage.put.entity.ms,1714402205287000000,1714402265294000000,12
workspaceModel.mutableEntityStorage.resolve.ms,1714402205287000000,1714402265294000000,7
workspaceModel.mutableEntityStorage.collect.changes.ms,1714402205287000000,1714402265294000000,1
workspaceModel.mutableEntityStorage.add.entity.ms,1714402205287000000,1714402265294000000,45
workspaceModel.do.save.caches.ms,1714402205287000000,1714402265294000000,280
jps.app.storage.content.writer.save.component.ms,1714402205287000000,1714402265294000000,6
jps.facet.change.listener.process.change.events.ms,1714402205287000000,1714402265294000000,1
workspaceModel.sync.entities.ms,1714402205287000000,1714402265294000000,0
jps.save.changed.project.entities.ms,1714402205287000000,1714402265294000000,2
jps.facet.change.listener.init.bridge.ms,1714402205287000000,1714402265294000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1714402205287000000,1714402265294000000,23
jps.global.get.library.by.name.ms,1714402205287000000,1714402265294000000,0
jps.global.get.library.ms,1714402205287000000,1714402265294000000,0
jps.module.iml.entities.serializer.load.entities.ms,1714402205287000000,1714402265294000000,261
jps.module.iml.entities.serializer.save.entities.ms,1714402205287000000,1714402265294000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1714402205287000000,1714402265294000000,2
jps.artifact.entities.serializer.save.entities.ms,1714402205287000000,1714402265294000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1714402205287000000,1714402265294000000,0
jps.library.entities.serializer.load.entities.ms,1714402205287000000,1714402265294000000,17
workspaceModel.moduleManagerBridge.create.module.instance.ms,1714402205287000000,1714402265294000000,0
jps.project.serializers.save.ms,1714402205287000000,1714402265294000000,2
workspaceModel.moduleManagerBridge.get.modules.ms,1714402205287000000,1714402265294000000,0
jps.artifact.entities.serializer.load.entities.ms,1714402205287000000,1714402265294000000,4
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1714402205287000000,1714402265294000000,23
workspaceModel.moduleBridge.before.changed.ms,1714402205287000000,1714402265294000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1714402205287000000,1714402265294000000,126
jps.save.global.entities.ms,1714402205287000000,1714402265294000000,23
jps.global.initialize.library.bridges.after.loading.ms,1714402205287000000,1714402265294000000,0
workspaceModel.mutableEntityStorage.entities.ms,1714402205287000000,1714402265294000000,0
jps.global.handle.changed.events.ms,1714402205287000000,1714402265294000000,0
workspaceModel.global.updates.ms,1714402205287000000,1714402265294000000,5
jps.reload.project.entities.ms,1714402205287000000,1714402265294000000,0
workspaceModel.moduleBridge.update.option.ms,1714402205287000000,1714402265294000000,0
jps.global.handle.before.change.events.ms,1714402205287000000,1714402265294000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1714402205287000000,1714402265294000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1714402205287000000,1714402265294000000,0
jps.project.serializers.load.ms,1714402205287000000,1714402265294000000,92
workspaceModel.moduleBridgeLoader.loading.modules.ms,1714402205287000000,1714402265294000000,872
workspaceModel.mutableEntityStorage.remove.entity.ms,1714402205287000000,1714402265294000000,0
jps.storage.jps.conf.reader.load.component.ms,1714402205287000000,1714402265294000000,36
jps.load.initial.state.ms,1714402205287000000,1714402265294000000,16
workspaceModel.global.apply.state.to.project.builder.ms,1714402205287000000,1714402265294000000,4
workspaceModel.moduleManagerBridge.newModule.ms,1714402205287000000,1714402265294000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1714402205287000000,1714402265294000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1714402205287000000,1714402265294000000,0
jps.global.initialize.library.bridges.ms,1714402205287000000,1714402265294000000,20
workspaceModel.mutableEntityStorage.to.snapshot.ms,1714402205287000000,1714402265294000000,5
jps.library.entities.serializer.save.entities.ms,1714402205287000000,1714402265294000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1714402205287000000,1714402265294000000,1
workspaceModel.global.updates.count,1714402205287000000,1714402265294000000,1
workspaceModel.load.cache.from.file.ms,1714402205287000000,1714402265294000000,318
VFS.fileByIdCache.misses,1714402205287000000,1714402265294000000,27366
VFS.fileChildByName,1714402205287000000,1714402265294000000,63021
FileNameCache.queries,1714402205287000000,1714402265294000000,0
VFS.invertedFileNameIndex.requests,1714402205287000000,1714402265294000000,5
VFS.fileByIdCache.hits,1714402205287000000,1714402265294000000,3
FileNameCache.totalMisses,1714402205287000000,1714402265294000000,0
cacheStateStorage.set.duration,1714402205287000000,1714402265294000000,16
cacheStateStorage.get.duration,1714402205287000000,1714402265294000000,360
cacheStateStorage.set.counter,1714402205287000000,1714402265294000000,15
cacheStateStorage.get.counter,1714402205287000000,1714402265294000000,49
AWTEventQueue.dispatchTimeAvgNs,1714402265294000000,1714402325294000000,117542.58823529411
FlushQueue.tasksExecuted,1714402265294000000,1714402325294000000,190
ReadAction.executionsCount,1714402265294000000,1714402325294000000,6
AWTEventQueue.dispatchTime90PNs,1714402265294000000,1714402325294000000,156671
NonBlockingReadAction.failedExecutionTimeUs,1714402265294000000,1714402325294000000,0
NonBlockingReadAction.finalizedExecutionsCount,1714402265294000000,1714402325294000000,0
FlushQueue.queueSize90P,1714402265294000000,1714402325294000000,0
FlushQueue.waitingTimeMaxNs,1714402265294000000,1714402325294000000,430079
AWTEventQueue.eventsDispatched,1714402265294000000,1714402325294000000,204
FlushQueue.queueSizeAvg,1714402265294000000,1714402325294000000,0.0
NonBlockingReadAction.failedExecutionsCount,1714402265294000000,1714402325294000000,0
AWTEventQueue.dispatchTimeMaxNs,1714402265294000000,1714402325294000000,524287
FlushQueue.queueSizeMax,1714402265294000000,1714402325294000000,0
FlushQueue.executionTimeAvgNs,1714402265294000000,1714402325294000000,26765.22105263158
FlushQueue.executionTime90PNs,1714402265294000000,1714402325294000000,36863
AWTEventQueue.dispatchTimeTotalNS,1714402265294000000,1714402325294000000,23978352
NonBlockingReadAction.finalizedExecutionTimeUs,1714402265294000000,1714402325294000000,0
FlushQueue.waitingTime90PNs,1714402265294000000,1714402325294000000,217087
FlushQueue.waitingTimeAvgNs,1714402265294000000,1714402325294000000,164066.35789473684
WriteAction.executionsCount,1714402265294000000,1714402325294000000,0
FlushQueue.executionTimeMaxNs,1714402265294000000,1714402325294000000,348159
FilePageCache.maxRegisteredFiles,1714402265294000000,1714402325294000000,457
DirectByteBufferAllocator.misses,1714402265294000000,1714402325294000000,0
FilePageCache.pageHits,1714402265294000000,1714402325294000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1714402265294000000,1714402325294000000,0
FilePageCacheLockFree.totalPagesWritten,1714402265294000000,1714402325294000000,0
FilePageCacheLockFree.totalBytesWritten,1714402265294000000,1714402325294000000,0
FilePageCacheLockFree.totalNativeBytesReclaimed,1714402265294000000,1714402325294000000,0
FilePageCacheLockFree.totalPagesHandedOver,1714402265294000000,1714402325294000000,0
FilePageCacheLockFree.totalNativeBytesAllocated,1714402265294000000,1714402325294000000,0
FilePageCacheLockFree.totalHeapBytesReclaimed,1714402265294000000,1714402325294000000,0
StreamlinedBlobStorage.recordsRelocated,1714402265294000000,1714402325294000000,0
FilePageCacheLockFree.housekeeperTurnsSkipped,1714402265294000000,1714402325294000000,0
FilePageCacheLockFree.heapBytesInUse,1714402265294000000,1714402325294000000,0
FilePageCache.totalPageDisposalsUs,1714402265294000000,1714402325294000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1714402265294000000,1714402325294000000,0
FilePageCache.disposedBuffers,1714402265294000000,1714402325294000000,0
FilePageCacheLockFree.housekeeperTimeSpentMs,1714402265294000000,1714402325294000000,0
FilePageCache.maxCacheSizeInBytes,1714402265294000000,1714402325294000000,259022848
FilePageCacheLockFree.nativeBytesInUse,1714402265294000000,1714402325294000000,0
StreamlinedBlobStorage.recordsDeleted,1714402265294000000,1714402325294000000,0
FilePageCacheLockFree.totalHeapBytesAllocated,1714402265294000000,1714402325294000000,0
FilePageCacheLockFree.totalBytesRead,1714402265294000000,1714402325294000000,0
FilePageCacheLockFree.totalPageAllocationsWaited,1714402265294000000,1714402325294000000,0
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1714402265294000000,1714402325294000000,0
FilePageCache.pageLoads,1714402265294000000,1714402325294000000,0
FilePageCacheLockFree.totalPagesAllocated,1714402265294000000,1714402325294000000,0
MappedFileStorage.totalBytesMapped,1714402265294000000,1714402325294000000,190054400
FilePageCacheLockFree.totalPagesWriteMs,1714402265294000000,1714402325294000000,0
FilePageCacheLockFree.totalClosedStoragesReclaimed,1714402265294000000,1714402325294000000,0
StorageLockContext.competingThreads.max,1714402265294000000,1714402325294000000,0
FilePageCache.uncachedFileAccess,1714402265294000000,1714402325294000000,0
FilePageCacheLockFree.totalPagesReclaimed,1714402265294000000,1714402325294000000,0
StorageLockContext.competingThreads.avg,1714402265294000000,1714402325294000000,0.0
FilePageCache.pageLoadsAboveSizeThreshold,1714402265294000000,1714402325294000000,0
FileChannelInterruptsRetryer.totalRetriedAttempts,1714402265294000000,1714402325294000000,0
FilePageCacheLockFree.totalBytesRequested,1714402265294000000,1714402325294000000,0
FilePageCacheLockFree.housekeeperTurnsDone,1714402265294000000,1714402325294000000,0
FilePageCache.capacityInBytes,1714402265294000000,1714402325294000000,503316478
FilePageCache.pageFastCacheHits,1714402265294000000,1714402325294000000,0
StorageLockContext.competingThreads.90P,1714402265294000000,1714402325294000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1714402265294000000,1714402325294000000,259022848
FilePageCacheLockFree.totalPagesReadMs,1714402265294000000,1714402325294000000,0
DirectByteBufferAllocator.reclaimed,1714402265294000000,1714402325294000000,0
MappedFileStorage.totalTimeSpentOnMappingUs,1714402265294000000,1714402325294000000,4286
MappedFileStorage.storages,1714402265294000000,1714402325294000000,12
StreamlinedBlobStorage.recordsAllocated,1714402265294000000,1714402325294000000,0
FilePageCacheLockFree.totalPagesRequested,1714402265294000000,1714402325294000000,0
MappedFileStorage.totalPagesMapped,1714402265294000000,1714402325294000000,13
DirectByteBufferAllocator.disposed,1714402265294000000,1714402325294000000,0
FilePageCache.totalPageLoadsUs,1714402265294000000,1714402325294000000,0
FilePageCacheLockFree.totalPagesRequestsMs,1714402265294000000,1714402325294000000,0
DirectByteBufferAllocator.hits,1714402265294000000,1714402325294000000,0
writeAction.max.wait.ms,1714402265294000000,1714402325294000000,31
writeAction.count,1714402265294000000,1714402325294000000,0
writeAction.median.wait.ms,1714402265294000000,1714402325294000000,0
writeAction.wait.ms,1714402265294000000,1714402325294000000,0
JVM.totalCpuTimeMs,1714402265294000000,1714402325294000000,1290
JVM.newThreadsCount,1714402265294000000,1714402325294000000,0
JVM.usedNativeBytes,1714402265294000000,1714402325294000000,562603464
JVM.GC.collections,1714402265294000000,1714402325294000000,0
OS.loadAverage,1714402265294000000,1714402325294000000,1.96142578125
JVM.totalBytesAllocated,1714402265294000000,1714402325294000000,14033008
JVM.threadCount,1714402265294000000,1714402325294000000,69
JVM.totalDirectByteBuffersBytes,1714402265294000000,1714402325294000000,260647769
JVM.usedHeapBytes,1714402265294000000,1714402325294000000,908003520
JVM.maxThreadCount,1714402265294000000,1714402325294000000,236
JVM.maxHeapBytes,1714402265294000000,1714402325294000000,2147483648
JVM.GC.collectionTimesMs,1714402265294000000,1714402325294000000,0
Indexes.stubs.lookupDurationAvgMs,1714402265294000000,1714402325294000000,0.0
Indexes.entries.lookupDurationMaxMs,1714402265294000000,1714402325294000000,0.0
Indexes.entries.lookupDurationAvgMs,1714402265294000000,1714402325294000000,0.0
IndexesFlusher.totalFlushesRetried,1714402265294000000,1714402325294000000,0
Indexes.stubs.lookupDuration90PMs,1714402265294000000,1714402325294000000,0.0
Indexes.allKeys.lookupDurationMaxMs,1714402265294000000,1714402325294000000,0.0
IndexesFlusher.totalFlushes,1714402265294000000,1714402325294000000,60
Indexes.entries.lookups,1714402265294000000,1714402325294000000,0.0
Indexes.entries.lookupDuration90PMs,1714402265294000000,1714402325294000000,0.0
IndexesFlusher.totalFlushingTimeUs,1714402265294000000,1714402325294000000,19316
Indexes.stubs.lookupDurationMaxMs,1714402265294000000,1714402325294000000,0.0
Indexes.allKeys.lookupDuration90PMs,1714402265294000000,1714402325294000000,0.0
Indexes.allKeys.lookups,1714402265294000000,1714402325294000000,0.0
Indexes.allKeys.lookupDurationAvgMs,1714402265294000000,1714402325294000000,0.0
IndexesFlusher.totalContentionQuotaSpent,1714402265294000000,1714402325294000000,0
Indexes.stubs.lookups,1714402265294000000,1714402325294000000,0.0
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1714402265294000000,1714402325294000000,0
compiler.ArtifactManagerBridge.getArtifacts.ms,1714402265294000000,1714402325294000000,0
compiler.ArtifactManagerBridge.dropMappings.ms,1714402265294000000,1714402325294000000,0
compiler.ArtifactVirtualFileListener.filePathChanged.ms,1714402265294000000,1714402325294000000,0
compiler.ArtifactManagerBridge.initBridges.ms,1714402265294000000,1714402325294000000,0
compiler.ArtifactManagerBridge.addArtifact.ms,1714402265294000000,1714402325294000000,0
compiler.ArtifactManagerBridge.commit.ms,1714402265294000000,1714402325294000000,0
compiler.ArtifactVirtualFileListener.propertyChanged.ms,1714402265294000000,1714402325294000000,0
compiler.ArtifactManagerBridge.findArtifact.ms,1714402265294000000,1714402325294000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1714402265294000000,1714402325294000000,0
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1714402265294000000,1714402325294000000,0
workspaceModel.loading.from.cache.ms,1714402265294000000,1714402325294000000,0
workspaceModel.cachedValue.from.cache.ms,1714402265294000000,1714402325294000000,0
workspaceModel.updates.count,1714402265294000000,1714402325294000000,0
workspaceModel.updates.ms,1714402265294000000,1714402325294000000,0
workspaceModel.workspaceFileIndexData.instances.count,1714402265294000000,1714402325294000000,0
workspaceModel.cachedValue.clear.ms,1714402265294000000,1714402325294000000,0
